index,id,name,album_name,artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,lyrics,year,genre,popularity,total_artist_followers,avg_artist_popularity,artist_ids,niche_genres,is_valid_lyrics
7,60a0Rd6pjrkxjPbaKzXjfq,In the End,Hybrid Theory (Bonus Edition),"[""Linkin Park""]",0.556,0.864,3,-5.87,0,0.0584,0.00958,0.0,0.209,0.4,105.143,216880,"it starts with one one thing i don't know why it doesn't even matter how hard you try keep that in mind, i designed this rhyme to explain in due time all i know time is a valuable thing watch it fly by as the pendulum swings watch it count down to the end of the day the clock ticks life away it's so unreal didn't look out below watch the time go right out the window tryin' to hold on, did-didn't even know i wasted it all just to watch you go i kept everything inside and even though i tried it all fell apart what it meant to me will eventually be a memory of a time when- i tried so hard and got so far but in the end, it doesn't even matter i had to fall to lose it all but in the end, it doesn't even matter one thing, i don't know why it doesn't even matter how hard you try keep that in mind, i designed this rhyme to remind myself how i tried so hard in spite of the way you were mockin' me acting like i was part of your property remembering all the times you fought with me i'm surprised it got so far things aren't the way they were before you wouldn't even recognize me anymore not that you knew me back then but it all comes back to me in the end you kept everything inside and even though i tried it all fell apart what it meant to me will eventually be a memory of a time when- i tried so hard and got so far but in the end, it doesn't even matter i had to fall to lose it all but in the end, it doesn't even matter i've put my trust in you pushed as far as i can go for all this there's only one thing you should know i've put my trust in you pushed as far as i can go for all this there's only one thing you should know i tried so hard and got so far but in the end, it doesn't even matter i had to fall to lose it all but in the end, it doesn't even matter",2000,Rock,90,32504225,90.0,"[""6XyY86QOPPrYVGvF9ch6wz""]","[""alternative metal"", ""nu metal"", ""rap metal"", ""rock""]",True
113,0I3q5fE6wg7LIfHGngUTnV,Ms. Jackson,Stankonia,"[""Outkast""]",0.843,0.806,4,-5.946,0,0.269,0.143,0.0,0.0771,0.613,94.948,270507,"yeah, this one right here goes out to all the baby's mamas, mamas mamas, mamas, baby mamas, mamas yeah, go like this i'm sorry ms. jackson (oh), i am for real never meant to make your daughter cry i apologize a trillion times i'm sorry ms. jackson (oh), i am for real never meant to make your daughter cry i apologize a trillion times my baby's drama mama, don't like me she be doing things like having them boys come from her neighborhood to the studio trying to fight me she need to get a, piece of the american pie and take her bite out that's my house, i'll disconnect the cable and turn the lights out and let her know her grandchild is a baby, and not a paycheck private school, daycare, shit medical bills i pay that i love your mom and everything, but see i ain't the one who laid down she wanna rib you up to start a custody war, my lawyers stay down shit you never got a chance to hear my side of the story we was divided she had fish fries and cookouts for my child's birthday i ain't invited despite it, i show her the utmost respect when i fall through all you, do is defend that lady when i call you, yeah i'm sorry ms. jackson (oh), i am for real never meant to make your daughter cry i apologize a trillion times i'm sorry ms. jackson (oh), i am for real never meant to make your daughter cry i apologize a trillion times me and yo' daughter, got this thing going on (we got a special kind of thing going on) you say it's puppy love we say it's full grown hope that we feel this, feel this way forever you can plan a pretty picnic but you can't predict the weather, ms. jackson ten times out of nine, now if i'm lyin' fine the quickest muzzle throw it on my mouth and i'll decline king meets queen, then the puppy love thing, together dream 'bout that crib with the goodyear swing on the oak tree, i hope we feel like this forever forever, forever, ever, forever, ever? forever never seems that long until you're grown and notice that the day by day ruler can't be too wrong ms. jackson my intentions were good i wish i could become a magician to abacadabra all the sadder thoughts of me, thoughts of she, thoughts of he asking what happened to the feeling that her and me had, i pray so much about it need some knee, pads it happened for a reason one can't be, mad so know this, know that everything's cool and yes i will be present on the first day of school, and graduation i'm sorry ms. jackson (oh), i am for real never meant to make your daughter cry i apologize a trillion times i'm sorry ms. jackson (oh), i am for real never meant to make your daughter cry (uh, uh, yeah) i apologize a trillion times ""look at the way he treats me"" shit, look at the way you treat me you see your little nosy-ass home girls done got your ass sent up the creek g without a paddle, you left to straddle and ride this thing on out now you and your girl ain't speaking no more 'cause my dick all in her mouth know what i'm talking about? jealousy, infidelity, envy cheating to beating, envy and to the g they be the same thing so who you placing the blame on, you keep on singing the same song let bygones be bygones, you can go on and get the hell on you and your mama i'm sorry ms. jackson (oh), i am for real never meant to make your daughter cry i apologize a trillion times i'm sorry ms. jackson (oh), i am for real never meant to make your daughter cry i apologize a trillion times i'm sorry ms. jackson (oh), i am for real never meant to make your daughter cry i apologize a trillion times i'm sorry ms. jackson (oh), i am for real never meant to make your daughter cry i apologize a trillion times",2000,Hip-Hop,84,3488861,76.0,"[""1G9G7WwrXka3Z1r7aIDjI7""]","[""hip hop"", ""southern hip hop""]",True
116,3K4HG9evC7dg3N0R9cYqk4,One Step Closer,Hybrid Theory (Bonus Edition),"[""Linkin Park""]",0.492,0.969,9,-4.419,1,0.0491,0.0014,1.32e-06,0.0787,0.538,95.136,157333,"i cannot take this anymore saying everything i've said before all these words, they make no sense i find bliss in ignorance less i hear, the less you say you'll find that out anyway just like before everything you say to me (takes me one step closer to the edge) (and i'm about to break) i need a little room to breathe ('cause i'm one step closer to the edge) (i'm about to break) i find the answers aren't so clear wish i could find a way to disappear all these thoughts they make no sense i find bliss in ignorance nothing seems to go away over and over again just like before everything you say to me (takes me one step closer to the edge) (and i'm about to break) i need a little room to breathe ('cause i'm one step closer to the edge) (i'm about to break) everything you say to me (takes me one step closer to the edge) (and i'm about to break) i need a little room to breathe ('cause i'm one step closer to the edge) (and i'm about to-) break, break, break... shut up when i'm talking to you shut up, shut up, shut up shut up when i'm talking to you shut up, shut up, shut up shut up i'm about to break everything you say to me (takes me one step closer to the edge) (and i'm about to break) i need a little room to breathe ('cause i'm one step closer to the edge) (i'm about to break) everything you say to me (takes me one step closer to the edge) (and i'm about to break) i need a little room to breathe ('cause i'm one step closer to the edge) (and i'm about to) break",2000,Rock,84,32504225,90.0,"[""6XyY86QOPPrYVGvF9ch6wz""]","[""alternative metal"", ""nu metal"", ""rap metal"", ""rock""]",True
127,3IV4swNduIRunHREK80owz,Rollin' (Air Raid Vehicle),Chocolate Starfish And The Hot Dog Flavored Water,"[""Limp Bizkit""]",0.603,0.933,1,-3.358,1,0.171,0.00591,0.0,0.206,0.709,96.311,213760,"alright partner keep on rollin' baby you know what time it is (throw your hands up) (throw your, your hands up) (ladies and gents) (throw your, your, your hands, throw your hands up) chocolate starfish keep on rollin' baby (throw your hands up, throw your hands up) (now move in, now move out) hands up or hands down (back up, back up) tell me what ya gonna do now (breathe in, now breathe out) hands up or hands down (back up, back up) tell me what ya gonna do now keep rollin', rollin', rollin', rollin' (what) keep rollin', rollin', rollin', rollin' (come on) keep rollin', rollin', rollin', rollin' (yeah) keep rollin', rollin', rollin', rollin' now i know y'all be lovin' this shit right here l.i.m.p. bizkit is right here people in the house put them hands in the air 'cause if you don't care then we don't care 1, 2, 3, times two to the 6 jonesin' for your fix of that limp bizkit mix so where the fuck you at punk? shut the fuck up and back the fuck up while we fuck this track up (throw your hands up) (throw your, your hands up) (throw your, your, your hands, your, your hands up) (throw your hands up) (now move in, now move out) hands up or hands down (back up, back up) tell me what ya gonna do now (breathe in, now breathe out) hands up or hands down (back up, back up) tell me what ya gonna do now keep rollin', rollin', rollin', rollin' (what) keep rollin', rollin', rollin', rollin' (come on) keep rollin', rollin', rollin', rollin' (yeah) keep rollin', rollin', rollin', rollin' you wanna mess with limp bizkit (yeah) you can't mess with limp bizkit (why?) because we get it on (when?) everyday and everynight (oh) and this platnuim thing right here (uh-huh) yo we're doin' it all the time (what?) so you better get some better beats and a... get some better rhymes (dough) we got the gang set so don't complain yet 24-7 never beggin' for a rain check old school soldiers blastin' out the hot shit that rock shit, puttin' bounce in the mosh pit (throw your hands up) (throw your, your hands up) (throw your, throw, throw your) (throw your hands, throw your hands up) (throw your hands up) (now move in, now move out) hands up or hands down (back up, back up) tell me what ya gonna do now (breathe in, now breathe out) hands up or hands down (back up, back up) tell me what ya gonna do now keep rollin', rollin', rollin', rollin' (come on) keep rollin', rollin', rollin', rollin' (what) keep rollin', rollin', rollin', rollin' (yeah) keep rollin', rollin', rollin', rollin' hey ladies, hey fellas and the people that don't give a fuck all the lovers, all the haters and all the people that call themselves players hot mamas, pimp daddies and the people rollin' up in caddies hey rockers, hip hoppers and everybody all around the world (move in, now move out) hands up or hands down (back up, back up) tell me what ya gonna do now (breathe in, now breathe out) hands up or hands down (back up, back up) tell me what ya gonna do now keep rollin', rollin', rollin', rollin' (yeah) keep rollin', rollin', rollin', rollin' (what) keep rollin', rollin', rollin', rollin' (come on) keep rollin', rollin', rollin', rollin' (move in, now move out) hands up or hands down (back up, back up) tell me what ya gonna do now (breathe in, now breathe out) hands up or hands down (back up, back up) tell me what ya gonna do now keep rollin', rollin', rollin', rollin' (what) keep rollin', rollin', rollin', rollin' (come on) keep rollin', rollin', rollin', rollin' (yeah) keep rollin', rollin', rollin', rollin'",2000,Rock,84,8453061,81.0,"[""165ZgPlLkK7bf5bDoFc6Sb""]","[""alternative metal"", ""nu metal"", ""rap metal"", ""rap rock""]",True
139,6naxalmIoLFWR0siv8dnQQ,Oops!...I Did It Again,Oops!... I Did It Again,"[""Britney Spears""]",0.751,0.834,1,-5.444,0,0.0437,0.3,1.77e-05,0.355,0.894,95.053,211160,"yeah, yeah, yeah, yeah, yeah, yeah yeah, yeah, yeah, yeah, yeah, yeah i think i did it again i made you believe we're more than just friends oh, baby, it might seem like a crush but it doesn't mean that i'm serious 'cause to lose all my senses that is just so typically me ooh, baby, baby oops, i did it again i played with your heart got lost in the game ooh, baby, baby oops, you think i'm in love that i'm sent from above i'm not that innocent you see, my problem is this i'm dreaming away, wishing that heroes, they truly exist i cry watching the days can't you see i'm a fool in so many ways? but to lose all my senses that is just so typically me oh, baby, oh oops, i did it again i played with your heart got lost in the game oh, baby, baby oops, you think i'm in love that i'm sent from above i'm not that innocent yeah, yeah, yeah, yeah, yeah, yeah yeah, yeah, yeah, yeah, yeah, yeah all aboard britney, before you go, there's something i want you to have oh, it's beautiful, but wait a minute, isn't this? yeah, yes, it is but i thought the old lady dropped it into the ocean in the end well, baby, i went down and got it for ya aw, you shouldn't have oops, i did it again to your heart got lost in this game, oh, baby oops, you (oops, you) think that i'm sent from above i'm not that innocent oops, i did it again i played with your heart got lost in the game ooh, baby, baby oops, you think i'm in love that i'm sent from above i'm not that innocent oops, i did it again i played with your heart got lost in the game ooh, baby, baby oops, you think i'm in love that i'm sent from above i'm not that innocent",2000,Pop,83,18130415,84.0,"[""26dSoYclwsYLMAKD3tpOr4""]","[""pop""]",True
143,0v1XpBHnsbkCn7iJ9Ucr1l,It's My Life,Crush,"[""Bon Jovi""]",0.551,0.914,0,-4.063,0,0.0465,0.0263,1.35e-05,0.347,0.543,119.994,224493,"this ain't a song for the broken-hearted no silent prayer for faith-departed and i ain't gonna be just a face in the crowd you're gonna hear my voice when i shout it out loud it's my life it's now or never but i ain't gonna live forever i just want to live while i'm alive (it's my life) my heart is like an open highway like frankie said, ""i did it my way"" i just want to live while i'm alive it's my life yeah, this is for the ones who stood their ground for tommy and gina, who never backed down tomorrow's getting harder, make no mistake luck ain't even lucky, got to make your own breaks it's my life and it's now or never i ain't gonna live forever i just want to live while i'm alive (it's my life) my heart is like an open highway like frankie said, ""i did it my way"" i just want to live while i'm alive 'cause it's my life better stand tall when they're calling you out don't bend, don't break, baby, don't back down it's my life and it's now or never 'cause i ain't gonna live forever i just want to live while i'm alive (it's my life) my heart is like an open highway like frankie said, ""i did it my way"" i just want to live while i'm alive (it's my life) and it's now or never i ain't gonna live forever i just want to live while i'm alive (it's my life) my heart is like an open highway like frankie said, ""i did it my way"" i just want to live while i'm alive 'cause it's my life",2000,Rock,83,16094444,80.0,"[""58lV9VcRSjABbAbfWS6skp""]","[""glam metal"", ""rock""]",True
171,51c94ac31swyDQj9B3Lzs3,Change (In the House of Flies),White Pony,"[""Deftones""]",0.269,0.853,7,-4.647,0,0.0854,0.000249,0.0002459999999999,0.118,0.179,141.581,299533,"i watched you change into a fly i looked away you were on fire i watched a change in you it's like you never had wings now, you feel so alive i've watched you change i took you home set you on the glass i pulled off your wings then i laughed i watched a change in you it's like you never had wings now, you feel so alive i've watched you change it's like you never had wings aah, aah, aah, aah aah, aah, aah aah, aah, aah aah, aah, aah aah, aah i look at the cross then i look away give you the gun blow me away i watched a change in you it's like you never had wings now, you feel so alive i've watched you change now, you feel alive you feel alive you feel alive i've watched you change it's like you never had wings aah, aah, aah, aah aah, aah, aah aah, aah, aah aah, aah, aah aah, aah you've changed you've changed you've changed",2000,Rock,83,8004246,83.0,"[""6Ghvu1VvMGScGpOUJBAHNH""]","[""alternative metal"", ""nu metal"", ""rap metal"", ""rock"", ""shoegaze""]",True
183,5W8YXBz9MTIDyrpYaCg2Ky,Last Resort,Infest,"[""Papa Roach""]",0.589,0.89,4,-3.719,0,0.06,0.000481,0.00082,0.201,0.687,90.586,199907,"cut my life into pieces this is my last resort suffocation no breathing don't give a fuck if i cut my arm, bleeding this is my last resort cut my life into pieces i've reached my last resort suffocation, no breathing don't give a fuck if i cut my arm, bleeding do you even care if i die bleeding? would it be wrong? would it be right? if i took my life tonight chances are that i might mutilation outta sight and i'm contemplating suicide 'cause i'm losing my sight losing my mind wish somebody would tell me i'm fine losing my sight losing my mind wish somebody would tell me i'm fine i never realized i was spread too thin 'til it was too late and i was empty within hungry feeding on chaos and living in sin downward spiral where do i begin? it all started when i lost my mother no love for myself and no love for another searching to find a love up on a higher level finding nothing but questions and devils 'cause i'm losing my sight losing my mind wish somebody would tell me i'm fine losing my sight losing my mind wish somebody would tell me i'm fine nothing's alright nothing is fine i'm running and i'm crying i'm crying i'm crying i'm crying i'm crying i can't go on living this way cut my life into pieces this is my last resort suffocation no breathing don't give a fuck if i cut my arm, bleeding would it be wrong? would it be right? if i took my life tonight chances are that i might mutilation outta sight and i'm contemplating suicide 'cause i'm losing my sight losing my mind wish somebody would tell me i'm fine losing my sight losing my mind wish somebody would tell me i'm fine nothing's alright nothing is fine i'm running and i'm crying i can't go on living this way can't go on living this way nothing's alright",2000,Rock,83,6207336,74.0,"[""4RddZ3iHvSpGV4dvATac9X""]","[""alternative metal"", ""nu metal"", ""rap metal"", ""rap rock"", ""rock""]",True
187,2avKuMN2QXkaG9vvHa2JLt,Take A Look Around,Chocolate Starfish And The Hot Dog Flavored Water,"[""Limp Bizkit""]",0.425,0.852,11,-5.605,1,0.0461,0.0174,0.311,0.0935,0.499,101.97,321040,"all the tension in the world today all the little girls fillin' up the world today with the good comes the bad, the bad comes the good but i'ma live my life like i should (like i should) now all the critics wanna hit it to shit-can how we did it just because they don't get it but i'll stay fitted, new era committed now this red cap gets a wrap from these critics do we always gotta cry? (always gotta cry) do we always gotta live inside a lie? (live inside a lie) life's just a blast, it's movin' really fast better stay on top or life'll kick you in the ass follow me into a solo, remember that kid, so what you wanna do? and where you gonna run when you're starin' down the cable of a a mic pointed at your grill like a gun limp bizkit is rockin' the set it's like russian roulette, when you're placin' your bet so don't be upset when you're broke and you're done cause i'ma be the one 'til i jet (i'ma be the one 'til i jet) i know why you wanna hate me (i know why you wanna hate me) i know why you wanna hate me (i know why you wanna hate me) i know why you wanna hate me (i know why you wanna hate me) cause hate is all the world has even seen lately i know why you wanna hate me (wanna hate me) i know why you wanna hate me (i know why you wanna hate me) now i know why you wanna hate me (i know why you wanna hate me) cause hate is all the world has even seen lately now you wanna hate me (hate me) cause hate is all the world has even seen lately now you wanna hate me (hate me) cause hate is all the world has even seen lately does anybody really know the secret? or the combination for this life, and where they keep it? it's kinda sad when you don't know the meanin' but everything happens for a reason (everything happens for a reason) i don't even know what i should say cause i'm an idiot, a loser, a microphone abuser i analyze every second i exist beatin' up my mind every second with my fist and everybody wanna run (wanna run) everybody wanna hide from the gun (from the gun) you can take that ride through this life if you want but you can't take the edge off the knife (no sir) and now you want your money back but you're denied, cause your brain's fried from the sack and there ain't nothin' i can do cause life is a lesson, you learn it when you're through i know why you wanna hate me (wanna hate me) i know why you wanna hate me (i know why you wanna hate me) i know why you wanna hate me (i know why you wanna hate me) cause hate is all the world has even seen lately i know why you wanna hate me (wanna hate me) i know why you wanna hate me (wanna hate me) now i know why you wanna hate me (wanna hate me) cause hate is all the world has even seen lately now you wanna hate me cause hate is all the world has even seen lately now you wanna hate me cause hate is all the world has even seen lately now i know why now i know why (now i know why you wanna hate me) now i know why (now i know why you wanna hate me) now i know why (now i know why you wanna hate me) now i know why you wanna hate me now i know why you wanna hate me now i know why you wanna hate me cause hate is all the world has even seen lately cause hate is all the world has even seen lately cause hate is all the world has even seen lately",2000,Rock,82,8453061,81.0,"[""165ZgPlLkK7bf5bDoFc6Sb""]","[""alternative metal"", ""nu metal"", ""rap metal"", ""rap rock""]",True
224,6ZOBP3NvffbU4SZcrnt1k6,Kryptonite,The Better Life,"[""3 Doors Down""]",0.545,0.865,11,-5.708,0,0.0286,0.00664,1.1e-05,0.168,0.543,99.005,233933,"i took a walk around the world to ease my troubled mind i left my body lying somewhere in the sands of time well i watched the world float to the dark side of the moon i feel there's nothing i can do yeah i watched the world float to the dark side of the moon after all i knew it had to be something to do with you i really don't mind what happens now and then as long as you'll be my friend at the end if i go crazy then will you still call me superman? if i'm alive and well, will you be there holding my hand? i'll keep you by my side with my superhuman might kryptonite you called me strong, you called me weak but still your secrets i will keep you took for granted all the times i never let you down you stumbled in and bumped your head if not for me then you'd be dead i picked you up and put you back on solid ground if i go crazy then will you still call me superman? if i'm alive and well, will you be there holding my hand? i'll keep you by my side with my superhuman might kryptonite if i go crazy then will you still call me superman? if i'm alive and well, will you be there holding my hand? i'll keep you by my side with my superhuman might kryptonite yeah! if i go crazy then will you still call me superman? if i'm alive and well, will you be there holding my hand? i'll keep you by my side with my superhuman might kryptonite oh, whoa, whoa oh, whoa, whoa oh, whoa, whoa",2000,Rock,82,4976614,74.0,"[""2RTUTCvo6onsAnheUk3aL9""]","[""post-grunge""]",True
