index,id,name,album_name,artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,lyrics,year,genre,popularity,total_artist_followers,avg_artist_popularity,artist_ids,niche_genres,is_valid_lyrics
1,5XeFesFbtLpXzIVDNQP22n,I Wanna Be Yours,AM,"[""Arctic Monkeys""]",0.464,0.417,0,-9.345,0,0.0256,0.136,0.022,0.0974,0.479,67.528,183956,"i wanna be your vacuum cleaner breathing in your dust i wanna be your ford cortina i will never rust if you like your coffee hot let me be your coffee pot you call the shots, babe i just wanna be yours secrets i have held in my heart are harder to hide than i thought maybe i just wanna be yours i wanna be yours i wanna be yours wanna be yours wanna be yours wanna be yours let me be your 'leccy meter and i'll never run out let me be the portable heater that you'll get cold without i wanna be your setting lotion hold your hair in deep devotion (i'll be) at least as deep as the pacific ocean now i wanna be yours secrets i have held in my heart are harder to hide than i thought maybe i just wanna be yours i wanna be yours i wanna be yours wanna be yours wanna be yours wanna be yours wanna be yours wanna be yours wanna be yours wanna be yours wanna be yours i wanna be your vacuum cleaner (wanna be yours) breathing in your dust (wanna be yours) i wanna be your ford cortina (wanna be yours) i will never rust (wanna be yours) i just wanna be yours (wanna be yours) i just wanna be yours (wanna be yours) i just wanna be yours (wanna be yours)",2013,Pop,92,32684490,87.0,"[""7Ln80lUS6He07XvHI8qqHH""]","[""garage rock"", ""indie""]",True
15,5TTGoX70AFrTvuEtqHK37S,No. 1 Party Anthem,AM,"[""Arctic Monkeys""]",0.505,0.6980000000000001,0,-5.563,1,0.0297,0.33,0.0887,0.0966,0.599,115.013,243132,"so you're on the prowl wondering whether she left already or not leather jacket, collar popped like cantonna never knowing when to stop sunglasses indoors, par for the course lights in the floors and sweat on the walls cages and poles call off the search for your soul or put it on hold again she's having a sly indoor smoke and she calls the folks who run this, her oldest friends sipping a drink and laughing at imaginary jokes as all the signals are sent, her eyes invite you to approach and it seems as though those lumps in your throat that you just swallowed have got you going come on, come on, come on come on, come on, come on number one party anthem she's a certified mind blower knowing full well that i don't may suggest there's somewhere from which i might know her just to get the ball to roll drunken monologues, confused because it's not like i'm falling in love, i just want ya to do me no good and you look like you could come on, come on, come on come on, come on, come on number one party anthem come on, come on, come on before the moment's gone number one party anthem, yeah, yeah the look of love, the rush of blood the ""she's with me""'s, the gallic shrug the shutterbugs, the camera plus the black & white and the color dodge the good time girls, the cubicles the house of fun, the number one party anthem, oh come on, come on, come on come on, come on, come on come on, come on, come on come on, come on, come on before the moment's gone number one party anthem number one party anthem number one party anthem yeah, yeah",2013,Pop,88,32684490,87.0,"[""7Ln80lUS6He07XvHI8qqHH""]","[""garage rock"", ""indie""]",True
19,5FVd6KXrgO9B3JPmC8OPst,Do I Wanna Know?,AM,"[""Arctic Monkeys""]",0.548,0.532,5,-7.596,1,0.0323,0.186,0.000263,0.217,0.405,85.03,272394,"have you got colour in your cheeks? do you ever get that fear that you can't shift the type that sticks around like summat in your teeth? are there some aces up your sleeve? have you no idea that you're in deep? i've dreamt about you nearly every night this week how many secrets can you keep? 'cause there's this tune i found that makes me think of you somehow and i play it on repeat until i fall asleep spillin' drinks on my settee (do i wanna know?) if this feelin' flows both ways? (sad to see you go) was sorta hopin' that you'd stay (baby, we both know) that the nights were mainly made for sayin' things that you can't say tomorrow day crawlin' back to you ever thought of callin' when you've had a few? 'cause i always do maybe i'm too busy being yours to fall for somebody new now i've thought it through crawlin' back to you so have you got the guts? been wonderin' if your heart's still open and if so, i wanna know what time it shuts simmer down and pucker up i'm sorry to interrupt, it's just i'm constantly on the cusp of tryin' to kiss you i don't know if you feel the same as i do but we could be together if you wanted to (do i wanna know?) if this feelin' flows both ways? (sad to see you go) was sorta hopin' that you'd stay (baby, we both know) that the nights were mainly made for sayin' things that you can't say tomorrow day crawlin' back to you (crawlin' back to you) ever thought of callin' when you've had a few? (you've had a few) 'cause i always do ('cause i always do) maybe i'm too (maybe i'm too busy) busy being yours to fall for somebody new (being yours) now i've thought it through crawlin' back to you (do i wanna know?) if this feelin' flows both ways? (sad to see you go) was sorta hopin' that you'd stay (baby, we both know) that the nights were mainly made for sayin' things that you can't say tomorrow day (do i wanna know?) too busy bein' yours to fall (sad to see you go) ever thought of callin', darlin'? (do i wanna know?) do you want me crawlin' back to you?",2013,Pop,88,32684490,87.0,"[""7Ln80lUS6He07XvHI8qqHH""]","[""garage rock"", ""indie""]",True
20,2tpWsVSb9UEmDRxAl1zhX1,Counting Stars,Native,"[""OneRepublic""]",0.664,0.705,1,-4.972,0,0.0382,0.0654,0.0,0.118,0.477,122.016,257267,"counting stars - onerepublic lately, i've been, i've been losing sleep dreaming about the things that we could be but baby, i've been, i've been praying hard said, ""no more counting dollars, we'll be counting stars"" yeah, we'll be counting stars i see this life, like a swinging vine swing my heart across the line and in my face is flashing signs seek it out and ye shall find old, but i'm not that old young, but i'm not that bold and i don't think the world is sold on just doing what we're told i feel something so right, doing the wrong thing and i feel something so wrong, doing the right thing i couldn't lie, couldn't lie, couldn't lie everything that kills me makes me feel alive lately, i've been, i've been losing sleep dreaming about the things that we could be but baby, i've been, i've been praying hard said, ""no more counting dollars, we'll be counting stars"" lately, i've been, i've been losing sleep dreaming about the things we could be but baby, i've been, i've been praying hard said, ""no more counting dollars, we'll be, we'll be counting stars"" yeah i feel your love, and i feel it burn down this river, every turn hope is our four-letter word make that money, watch it burn old, but i'm not that old young, but i'm not that bold and i don't think the world is sold on just doing what we're told and i feel something so wrong, doing the right thing i couldn't lie, couldn't lie, couldn't lie everything that drowns me makes me wanna fly lately, i've been, i've been losing sleep dreaming about the things that we could be but baby, i've been, i've been praying hard said, ""no more counting dollars, we'll be counting stars"" lately, i've been, i've been losing sleep dreaming about the things that we could be but baby, i've been, i've been praying hard said, ""no more counting dollars, we'll be, we'll be counting stars"" oh, take that money, watch it burn sink in the river the lessons i've learned take that money, watch it burn sink in the river the lessons i've learned take that money, watch it burn sink in the river the lessons i've learned take that money, watch it burn sink in the river the lessons i've learned everything that kills me makes me feel alive lately, i've been, i've been losing sleep dreaming about the things that we could be but baby, i've been, i've been praying hard said, ""no more counting dollars, we'll be counting stars"" lately, i've been, i've been losing sleep dreaming about the things that we could be but baby, i've been, i've been praying hard said, ""no more counting dollars, we'll be, we'll be counting stars"" take that money, watch it burn sink in the river the lessons i've learned take that money, watch it burn sink in the river the lessons i've learned take that money, watch it burn sink in the river the lessons i've learned take that money, watch it burn sink in the river the lessons i've learned",2013,Pop,88,18912041,83.0,"[""5Pwc4xIPtQLFEnJriah9YJ""]","[""soft pop""]",True
24,2XHzzp1j4IfTNp1FTn7YFg,Love Me,I Am Not A Human Being II (Deluxe),"[""Lil Wayne"", ""Drake"", ""Future""]",0.67,0.634,11,-6.471,1,0.0326,0.0124,0.0,0.0946,0.497,124.926,255053,"i'm on that good kush and alcohol (mike will made-it) i got some down bitches i can call (what's that?) i don't know what i would do without y'all i'ma ball 'til the day i fall (i'ma ball, ball, ball) yeah, long as my bitches love me (yeah-yeah, yeah-yeah) i could give a fuck 'bout no hater long as my bitches love me (yeah-yeah, yeah-yeah) (ear drummers) yeah, i could give a fuck 'bout no nigga long as these bitches love me uh, pussy ass nigga, stop hating lil tunechi got that fire and these hoes love me like satan, man yeah, fuck with me and get bodied and all she eat is dick, she's on a strict diet, that's my baby with no makeup, she a ten and she the best with that head, even better than karrine she don't want money, she want the time we could spend she say, ""cause i really need somebody, so tell me you're that somebody"" girl, i fuck who i want, and fuck who i don't got that a1 credit, that's that filet mignon she say, ""i never wanna make you mad, i just wanna make you proud"" i say, ""baby, just make me cum, then don't make a sound"" it's lil tunechi i'm on that good kush and alcohol (yeah) i got some down bitches i can call (what's that?) i don't know what i would do without y'all i'ma ball 'til the day i fall (i'ma ball, ball, ball) yeah, long as my bitches love me (my bitches love me) (yeah-yeah, yeah-yeah) i could give a fuck 'bout no hater long as my bitches love me (my bitches love me) (yeah-yeah) (my bitches love me) (yeah-yeah) (my bitches love me) (yeah-yeah) yeah, i could give a fuck 'bout no nigga long as these bitches love me uh, real nigga fuck these haters these hoes got pussies like craters can't treat these hoes like ladies, man pussy, money, weed, codeine she say my dick feel like morphine i hope my name taste like sardines to these niggas she wake up, eat this dick call that breakfast in bed, 69, 96 i feel her heart beat, i chest to chest with this bitch now turn around, face down, i'm arrestin' this bitch yeah, all my bitches love me and i love all my bitches but it's like soon as i cum, i come to my senses and i would say these hoes names, but then i would be snitching and these haters try to knock me, but they can't knock me off the hinges it's lil tunechi i'm on that good kush and alcohol (yeah) i got some down bitches i can call (what's that?) i don't know what i would do without y'all (i don't know what i would do without y'all) i'ma ball 'til the day i fall (i'ma ball, ball, ball) yeah, long as my bitches love me (my bitches love me) (yeah-yeah, yeah-yeah) i could give a fuck 'bout no hater long as my bitches love me (my bitches love me) (yeah-yeah) (my bitches love me) (yeah-yeah) (my bitches love me) (yeah-yeah) yeah, i could give a fuck 'bout i lost a few good bitches met some more bad bitches and i be schooling them niggas pose for your class picture now kiss my ass if you hating i'm getting ass or i'm skating yeah, i lost a few good bitches met some more bad bitches and i be schooling them niggas pose for your class picture now kiss my ass if you hating i'm getting ass or i'm skating bitch i'm on that good kush and alcohol (tunechi) i got some down bitches i can call (what's that now) i don't know what i would do without y'all (i don't know what i would do without y'all) i'ma ball 'til the day i fall (i'ma ball, ball, ball) yeah, long as my bitches love me (my bitches love me) (yeah-yeah, yeah-yeah) i could give a fuck 'bout no hater long as my bitches love me (my bitches love me) (yeah-yeah) (my bitches love me) (yeah-yeah) (my bitches love me) (yeah-yeah) yeah, i could give a fuck 'bout no nigga long as my bitches love me",2013,Hip-Hop,87,146428435,92.33333333333331,"[""55Aa2cqylxrFIXC767Z865"", ""3TVXtAsR1Inumwj472S9r4"", ""1RyvyyTE3xzB2ZywiAwp0i""]","[""hip hop"", ""rap""]",True
30,3YZE5qDV7u1ZD1gZc47ZeR,Underneath the Tree,Wrapped In Red,"[""Kelly Clarkson""]",0.509,0.812,8,-5.439,1,0.0537,0.00128,1.9900000000000003e-05,0.214,0.6890000000000001,159.878,229640,"you're here where you should be snow is falling as the carolers sing it just wasn't the same alone on christmas day presents, what a beautiful sight don't mean a thing if you ain't holding me tight you're all that i need underneath the tree tonight i'm gonna hold you close make sure that you know i was lost before you christmas was cold and grey another holiday alone to celebrate but then one day everything changed you're all i need underneath the tree you're here where you should be snow is falling as the carolers sing it just wasn't the same alone on christmas day presents, what a beautiful sight don't mean a thing if you ain't holding me tight you're all that i need underneath the tree i found what i was looking for a love that's meant for me a heart that's mine completely knocked me right off my feet and this year i will fall with no worries at all 'cause you are near and everything's clear you're all i need underneath the tree you're here where you should be snow is falling as the carolers sing it just wasn't the same alone on christmas day presents, what a beautiful sight don't mean a thing if you ain't holding me tight you're all that i need underneath the tree and then one day, everything changed you're all i need underneath the tree you're here where you should be (oh yeah) snow is falling as the carolers sing (oh yeah!) it just wasn't the same (oh yeah!) alone on christmas day presents, what a beautiful sight (oh, you're all i need) don't mean a thing if you ain't holding me tight (underneath the tree) you're all that i need (underneath my tree) underneath the tree tonight oh you're all i need! all i need underneath my tree oh",2013,Pop,87,11021194,84.0,"[""3BmGtnKgCSGYIUhmivXKWX""]","[""christmas""]",True
41,3U4isOIWM3VvDubwSI3y7a,All of Me,Love In The Future (Expanded Edition),"[""John Legend""]",0.422,0.264,8,-7.064,1,0.0322,0.922,0.0,0.132,0.331,119.93,269560,"what would i do without your smart mouth? drawing me in, and you kicking me out you've got my head spinning, no kidding i can't pin you down what's going on in that beautiful mind? i'm on your magical mystery ride and i'm so dizzy, don't know what hit me but i'll be alright my head's underwater but i'm breathing fine you're crazy and i'm out of my mind 'cause all of me loves all of you love your curves and all your edges all your perfect imperfections give your all to me, i'll give my all to you you're my end and my beginning even when i lose, i'm winning 'cause i give you all of me and you give me all of you, oh-oh how many times do i have to tell you even when you're crying, you're beautiful too? the world is beating you down i'm around through every mood you're my downfall, you're my muse my worst distraction, my rhythm and blues i can't stop singing it's ringing in my head for you my head's underwater but i'm breathing fine you're crazy, and i'm out of my mind 'cause all of me loves all of you love your curves and all your edges all your perfect imperfections give your all to me, i'll give my all to you you're my end and my beginning even when i lose, i'm winning 'cause i give you all of me and you give me all of you, oh-oh give me all of you cards on the table, we're both showing hearts risking it all, though it's hard 'cause all of me loves all of you love your curves and all your edges all your perfect imperfections give your all to me, i'll give my all to you you're my end and my beginning even when i lose, i'm winning 'cause i give you all of me and you give me all of you i give you all of me and you give me all of you, oh-oh",2013,Pop,86,8191816,79.0,"[""5y2Xq6xcjJb2jVM54GHK3t""]","[""neo soul"", ""soft pop""]",True
45,086myS9r57YsLbJpU0TgK9,Why'd You Only Call Me When You're High?,AM,"[""Arctic Monkeys""]",0.6910000000000001,0.631,2,-6.478,1,0.0368,0.0483,1.13e-05,0.104,0.8,92.004,161124,"the mirror's image, it tells me it's home time but i'm not finished, 'cause you're not by my side and as i arrived i thought i saw you leavin', carryin' your shoes decided that once again i was just dreamin' of bumpin' into you now it's three in the mornin' and i'm tryin' to change your mind left you multiple missed calls and to my message, you reply ""why'd you only call me when you're high?"" ""hi, why'd you only call me when you're high?"" somewhere darker, talkin' the same shite i need a partner, well, are you out tonight? it's harder and harder to get you to listen more i get through the gears incapable of makin' alright decisions, and havin' bad ideas now it's three in the mornin' and i'm tryin' to change your mind left you multiple missed calls and to my message you reply ""why'd you only call me when you're high?"" ""hi, why'd you only call me when you're high?"" and i can't see you here, wonderin' where am i it sort of feels like i'm runnin' out of time i haven't found all i was hopin' to find you said you gotta be up in the mornin' gonna have an early night and you're startin' to bore me, baby why'd you only call me when you're high? ""why'd you only ever phone me when you're high?"" ""why'd you only ever phone me when you're high?"" ""why'd you only ever phone me when you're high?"" ""why'd you only ever phone me when you're high?""",2013,Pop,86,32684490,87.0,"[""7Ln80lUS6He07XvHI8qqHH""]","[""garage rock"", ""indie""]",True
50,0nrRP2bk19rLc0orkWPQk2,Wake Me Up,True,"[""Avicii""]",0.532,0.783,2,-5.697,1,0.0523,0.0038,0.0012,0.161,0.643,124.08,247427,"feeling my way through the darkness guided by a beating heart i can't tell where the journey will end but i know where to start they tell me i'm too young to understand they say i'm caught up in a dream well, life will pass me by if i don't open up my eyes well, that's fine by me so wake me up when it's all over when i'm wiser and i'm older all this time i was finding myself and i didn't know i was lost so wake me up when it's all over when i'm wiser and i'm older all this time i was finding myself and i didn't know i was lost i tried carrying the weight of the world but i only have two hands hope i get the chance to travel the world but i don't have any plans wish that i could stay forever this young not afraid to close my eyes life's a game made for everyone and love is a prize so wake me up when it's all over when i'm wiser and i'm older all this time i was finding myself and i didn't know i was lost so wake me up when it's all over when i'm wiser and i'm older all this time i was finding myself and i, i didn't know i was lost i didn't know i was lost i didn't know i was lost i didn't know i was lost i didn't know, i didn't know, i didn't know",2013,Electronic,86,23501503,81.0,"[""1vCWHaC5f2uS3yhpwWbIA6""]","[""edm""]",True
81,5xDrO9DEDJGUQGfyoHvgDJ,Last Christmas,Christmas Kisses,"[""Ariana Grande""]",0.504,0.8,2,-2.763,1,0.0391,0.125,0.0,0.109,0.789,205.945,203653,"i hate that i remember i wish i could forget what you did last december you left my heart a mess (a mess) boy, you blew it how could you do it, do it, oh, yeah, oh, yeah? (it's the rascals) last christmas i gave you my heart but the very next day you gave it away this year to save me from tears i'll give it to someone special, oh, yeah, yeah but last christmas i gave you my heart but the very next day you gave it away this year to save me from tears i'll give it to someone special thought we belong together at least that's what you said i should've known better you broke my heart again (again) boy, you blew it how could you do it, do it, oh, yeah? the last christmas i gave you my heart (gave you my heart) but the very next day you gave it away (gave it away) this year to save me from tears (you got it) i'll give it to someone special the last christmas (oh, baby) i gave you my heart but the very next day you gave it away (gave it away) this year (you got it) to save me from tears i'll give it to someone special ooh, yeah how could you leave christmas morning? you broke my heart with no warning boy, you blew it how could you do it, do it, oh, yeah? last christmas i gave you my heart (gave you my heart) but the very next day you gave it away (you gave it away) this year to save me from tears (oh, baby) i'll give it to someone special this is our last (last) last (last) christmas you broke my heart last (last) last (last) christmas you broke my heart this year to save me from tears i'll give it to someone special i hate that i remember i wish i could forget what you did last december you left my heart a mess (you left my heart a mess) this year, to save me from tears i'll give it to someone special i hate that i remember i wish i could forget what you did last december you left my heart in a mess this year, to save me from tears i'll give it...",2013,Pop,85,108481053,95.0,"[""66CXWjxzNUsdJxJ2JdwvnR""]","[""pop""]",True
