index,id,name,album_name,artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,lyrics,year,genre,popularity,total_artist_followers,avg_artist_popularity,artist_ids,niche_genres,is_valid_lyrics
16,4QNpBfC0zvjKqPJcyqBy9W,Give Me Everything (feat. Nayer),Planet Pit (Deluxe Version),"[""Pitbull"", ""AFROJACK"", ""Ne-Yo"", ""Nayer""]",0.671,0.939,8,-3.206,1,0.161,0.191,0.0,0.298,0.53,129.024,252307,"me not working hard? yeah right picture that with a kodak and, better yet, go to times square take a picture of me with a kodak took my life from negative to positive and i just want y'all know that and tonight, let's enjoy life pitbull, nayer, ne-yo, tell us right tonight, i want all of you tonight give me everything tonight for all we know we might not get tomorrow let's do it tonight (don't care what they say all the games they play nothing is enough till they handle love) let's do it tonight (i want you tonight i want you to stay i want you tonight) grab somebody sexy, tell 'em hey give me everything tonight give me everything tonight give me everything tonight give me everything tonight take advantage of tonight cause tomorrow i'm off to dubai to perform for a princess but tonight, i can make you my queen and make love to you endless this is insane: the way the name growin' money keep flowin' hustlers move aside so, i'm tiptoein', to keep flowin' i got it locked up like lindsay lohan put it on my life, baby i'll make you feel right, baby can't promise tomorrow, but i promise tonight (dale) excuse me and i might drink a little more than i should tonight and i might take you home with me, if i could tonight and, baby, i'ma make you feel so good, tonight cause we might not get tomorrow tonight, i want all of you tonight give me everything tonight for all we know we might not get tomorrow let's do it tonight (don't care what they say all the games they play nothing is enough till they handle love) let's do it tonight (i want you tonight i want you to stay i want you tonight) grab somebody sexy, tell 'em hey give me everything tonight give me everything tonight give me everything tonight give me everything tonight reach for the stars, and if you don't grab them at least you'll fall on top of the world think about it, cause if you slip, i'm gon' fall on top your girl what i'm involved with is deeper than the masons, baby, baby, and it ain't no secret my granny's from cuba, but i'm an american idol getting money like seacrest put it on my life, baby, i make you feel right, baby can't promise tomorrow, but i promise tonight (dale) excuse me and i might drink a little more than i should tonight and i might take you home with me, if i could tonight and, baby, i'ma make you feel so good, tonight cause we might not get tomorrow tonight, i want all of you tonight give me everything tonight for all we know we might not get tomorrow let's do it tonight (don't care what they say all the games they play nothing is enough till they handle love) let's do it tonight (i want you tonight i want you to stay i want you tonight) grab somebody sexy, tell 'em hey give me everything tonight give me everything tonight give me everything tonight give me everything tonight excuse me but i might drink a little more than i should tonight and i might take you home with me if i could tonight and i think you should let me cause i look good tonight cause we might not get tomorrow",2011,Electronic,88,26682262,78.25,"[""0TnOYISbd1XYRBk9myaseg"", ""4D75GcNG95ebPtNvoNVXhz"", ""21E3waRsmPlU7jZsS13rcj"", ""1ruutHJcECI7cos2n5TqpO""]","[""big room"", ""edm""]",True
23,6LxSe8YmdPxy095Ux6znaQ,Headlines,Take Care (Deluxe),"[""Drake""]",0.636,0.5660000000000001,6,-7.16,0,0.106,0.365,0.0003529999999999,0.0917,0.425,151.894,235987,"i might be too strung out on compliments overdosed on confidence started not to give a f— and stopped fearing the consequence drinking every night because we drink to my accomplishments faded way too long i'm floating in and out of consciousness and they sayin' i'm back, i'd agree with that i just take my time with all this sh—, i still believe in that i had someone tell me i fell off, ooh i needed that and they wanna see me pick back up, well where'd i leave it at i know i exaggerated things, now i got it like that tuck my napkin in my shirt, 'cause i'm just mobbin' like that you know good and well that you don't want a problem like that you gon' make someone around me catch a body like that no, don't do it, (aye) please don't do it, (aye) 'cause one of us goes in and we all go through it (aye) drizzy got the money, so drizzy gonna pay it those my brothers, i ain't even gotta say it that's just something they know they know, they know, they know they know, they know, they know they know, they know, they know yeah, they know yeah gentle real is on the rise them other guys i even gave them a chance to decide now it's something they know they know, they know, they know yeah, i be yelling out money over everything, money on my mind then she wanna ask when it got so empty tell her i apologize it happened over time she says they missed the old drake, girl don't tempt me if they don't get it, they'll be over you that new sh— that you got is overdue you better do what you supposed to do i'm like why i gotta be all that but still i can't deny the fact that it's true listen to you expressing all them feelings soap opera rappers all these sound like all my children and that's who you thinking is 'bout to come and make a killing i guess it really is just me, myself and all my millions you know that they ain't even got it like that you gon' hype me up and make me catch a body like that 'cause i live for this it isn't just a hobby like that when they get my sh— and play it, i ain't even gotta say it, they know they know, they know, they know they know, they know, they know they know, they know, they know yeah, they know yeah gentle real is on the rise them other guys i even gave them a chance to decide now it's something they know they know, they know, they know i be yelling out money over everything, money on my mind (mind, mind, mind) tell em' i apologize it happened over time (time, time, time) they know they know, they know, they know they know, they know, they know they know, they know, they know yeah (yeah)",2011,Hip-Hop,87,104983712,98.0,"[""3TVXtAsR1Inumwj472S9r4""]","[""rap""]",True
26,6tjituizSxwSmBB5vtgHZE,Holly Jolly Christmas,Christmas,"[""Michael Bubl\u00e9""]",0.647,0.465,7,-8.308,1,0.0428,0.865,0.0,0.0882,0.6990000000000001,151.251,119787,"have a holly jolly christmas it's the best time of the year now i don't know if there'll be snow but have a cup of cheer have a holly jolly christmas and when you walk down the street say hello to friends you know and everyone you meet oh-ho, the mistletoe is hung where you can see somebody waits for you kiss her once for me have a holly jolly christmas and in case you didn't hear oh, by golly have a holly jolly christmas this year oh-ho, the mistletoe is hung where you can see somebody waits for you kiss her once for me have a holly jolly christmas and in case you didn't hear oh, by golly have a holly jolly christmas this year",2011,Pop,87,6983219,89.0,"[""1GxkXlMwML1oSg5eLPiAz3""]","[""christmas""]",True
36,0lLdorYw7lVrJydTINhWdI,It's Beginning to Look a Lot like Christmas,Christmas,"[""Michael Bubl\u00e9""]",0.339,0.214,4,-11.714,1,0.0375,0.908,7.47e-06,0.341,0.363,94.775,206640,"it's beginning to look a lot like christmas everywhere you go take a look at the five and ten it's glistening once again with candy canes and silver lanes that glow it's beginning to look a lot like christmas toys in every store but the prettiest sight to see is the holly that will be on your own front door a pair of hopalong boots and a pistol that shoots is the wish of barney and ben dolls that'll talk and will go for a walk is the hope of janice and jen mum and dad can hardly wait for school to start again it's beginning to look a lot like christmas everywhere you go there's a tree in the grand hotel one in the park as well it's the sturdy kind that doesn't mind the snow it's beginning to look a lot like christmas soon the bells will start and the thing that will make them ring is the carol that you sing right within your heart it's beginning to look a lot like christmas toys in every store but the prettiest sight to see is the holly that will be on your own front door sure, it's christmas wants and more",2011,Pop,87,6983219,89.0,"[""1GxkXlMwML1oSg5eLPiAz3""]","[""christmas""]",True
57,6qn9YLKt13AGvpq9jfO8py,We Found Love,Talk That Talk,"[""Rihanna"", ""Calvin Harris""]",0.735,0.766,1,-4.485,1,0.0384,0.025,0.00141,0.108,0.6000000000000001,127.975,215227,"yellow diamonds in the light now we're standing side by side as your shadow crosses mine what it takes to come alive it's the way i'm feeling i just can't deny but i've gotta let it go we found love in a hopeless place we found love in a hopeless place we found love in a hopeless place we found love in a hopeless place shine a light through an open door love and life i will divide turn away 'cause i need you more feel the heartbeat in my mind it's the way i'm feeling i just can't deny but i've gotta let it go we found love in a hopeless place we found love in a hopeless place we found love in a hopeless place we found love in a hopeless place yellow diamonds in the light now we're standing side by side as your shadow crosses mine (mine, mine, mine) we found love in a hopeless place we found love in a hopeless place we found love in a hopeless place we found love in a hopeless place we found love in a hopeless place we found love in a hopeless place we found love in a hopeless place we found love in a hopeless place",2011,Electronic,85,93433710,89.5,"[""5pKCCKE2ajJHZ9KAiaK11H"", ""7CajNmpbOovFoOoasH2HaY""]","[""edm""]",True
79,6lanRgr6wXibZr8KgzXxBl,a thousand years,a thousand years,"[""Christina Perri""]",0.421,0.407,10,-7.445,1,0.0267,0.309,0.0009609999999999,0.11,0.161,139.028,285120,"heart beats fast colors and promises how to be brave? how can i love when i'm afraid to fall? but watching you stand alone all of my doubt suddenly goes away somehow one step closer i have died every day waiting for you darling, don't be afraid i have loved you for a thousand years i'll love you for a thousand more time stands still beauty in all she is i will be brave i will not let anything take away what's standing in front of me every breath, every hour has come to this one step closer i have died every day waiting for you darling, don't be afraid i have loved you for a thousand years i'll love you for a thousand more and all along i believed i would find you time has brought your heart to me i have loved you for a thousand years i'll love you for a thousand more one step closer one step closer i have died every day waiting for you darling, don't be afraid i have loved you for a thousand years i'll love you for a thousand more and all along i believed i would find you time has brought your heart to me i have loved you for a thousand years i'll love you for a thousand more",2011,Pop,85,4351910,74.0,"[""7H55rcKCfwqkyDFH9wpKM6""]","[""soft pop""]",True
135,7F25roCtYi55JouckaayPC,Judas,Born This Way (International Special Edition Version),"[""Lady Gaga""]",0.664,0.934,10,-3.848,0,0.0696,0.00108,2.7300000000000003e-05,0.271,0.529,130.983,249067,"oh, whoa-oh-oh-oh i'm in love with juda-as, juda-as oh, whoa-oh-oh-oh i'm in love with juda-as, juda-as judas, juda-ah-ah, judas, juda-ah-ah judas, juda-ah-ah, judas, gaga judas, juda-ah-ah, judas, juda-ah-ah judas, juda-ah-ah, judas, gaga when he calls to me, i am ready i'll wash his feet with my hair if he needs forgive him when his tongue lies through his brain even after three times, he betrays me ah-ah, ah-ah-ah-ah, ah-ah, ah-ah-ah-ah i'll bring him down, bring him down, down ah-ah, ah-ah-ah-ah, ah-ah, ah-ah-ah-ah a king with no crown, king with no crown i'm just a holy fool, oh, baby, it's so cruel but i'm still in love with judas, baby i'm just a holy fool, oh, baby, it's so cruel but i'm still in love with judas, baby oh, whoa-oh-oh-oh i'm in love with juda-as, juda-as oh, whoa-oh-oh-oh i'm in love with juda-as, juda-as judas, juda-ah-ah, judas, juda-ah-ah judas, juda-ah-ah, judas, gaga i couldn't love a man so purely even prophets forgave his goofy way i've learned love is like a brick, you can build a house or sink a dead body ah-ah, ah-ah-ah-ah, ah-ah, ah-ah-ah-ah i'll bring him down, bring him down, down ah-ah, ah-ah-ah-ah, ah-ah, ah-ah-ah-ah a king with no crown, king with no crown i'm just a holy fool, oh, baby, it's so cruel but i'm still in love with judas, baby i'm just a holy fool, oh, baby, it's so cruel but i'm still in love with judas, baby oh, whoa-oh-oh-oh i'm in love with juda-as, juda-as oh, whoa-oh-oh-oh i'm in love with juda-as, juda-as ew in the most biblical sense, i am beyond repentance fame hooker, prostitute, wench vomits her mind but in the cultural sense, i just speak in future tense judas, kiss me if offensed, or wear ear condom next time i wanna love you but something's pulling me away from you jesus is my virtue and judas is the demon i cling to, i cling to just a holy fool, oh, baby, it's so cruel but i'm still in love with judas, baby i'm just a holy fool, oh, baby, it's so cruel but i'm still in love with judas, baby oh, whoa-oh-oh-oh i'm in love with juda-as, juda-as whoa-oh-oh-oh i'm in love with juda-as, juda-as judas, juda-ah-ah, judas, juda-ah-ah judas, juda-ah-ah, judas, gaga",2011,Pop,83,43484481,90.0,"[""1HY2Jd0NmPuamShAr6KMms""]","[""art pop"", ""pop""]",True
136,3di5hcvxxciiqwMH1jarhY,Set Fire to the Rain,21,"[""Adele""]",0.603,0.67,2,-3.882,0,0.0249,0.00408,1.68e-06,0.112,0.446,107.993,242974,"i let it fall, my heart and as it fell, you rose to claim it it was dark and i was over until you kissed my lips and you saved me my hands, they're strong but my knees were far too weak to stand in your arms without falling to your feet but there's a side to you that i never knew, never knew all the things you'd say they were never true, never true and the games you play you would always win, always win but i set fire to the rain watched it pour as i touched your face well, it burned while i cried 'cause i heard it screaming out your name your name when i lay with you i could stay there close my eyes feel you here forever you and me together, nothing gets better 'cause there's a side to you that i never knew, never knew all the things you'd say they were never true, never true and the games you'd play you would always win, always win but i set fire to the rain watched it pour as i touched your face well, it burned while i cried 'cause i heard it screaming out your name your name i set fire to the rain and i threw us into the flames when it fell, something died 'cause i knew that that was the last time, the last time sometimes i wake up by the door that heart you caught must be waiting for you even now, when we're already over i can't help myself from looking for you i set fire to the rain watched it pour as i touched your face well, it burned while i cried 'cause i heard it screaming out your name your name i set fire to the rain and i threw us into the flames when it fell, something died 'cause i knew that that was the last time the last time oh, oh, no let it burn oh, oh let it burn let it burn",2011,Pop,83,67751201,85.0,"[""4dpARuHxo51G3z768sgnrY""]","[""soft pop""]",True
144,1auxYwYrFRqZP7t3s7w4um,Ni**as In Paris,Watch The Throne,"[""JAY-Z"", ""Kanye West""]",0.789,0.858,1,-5.542,1,0.311,0.127,0.0,0.349,0.775,140.022,219333,"we're gonna skate to one song and one song only (ball so hard, motherfuckers wanna fine me) so i ball so hard, motherfuckers wanna fine me but first niggas gotta find me what's fifty grand to a motherfucker like me? can you please remind me? ball so hard, this shit crazy y'all don't know that don't shit faze me the nets could go 0 for 82 and i look at you like this shit gravy ball so hard, this shit weird we ain't even 'posed to be here ball so hard, but since we here it's only right that we'd be fair psycho, i'm liable to go michael, take your pick jackson, tyson, jordan, game 6 ball so hard, got a broke clock rollies that don't tick-tock audemars that's losing time hidden behind all these big rocks b-ball so hard, i'm shocked too i'm supposed to be locked up too you escaped what i escaped you'd be in paris getting fucked up too b-ball so hard, let's get faded le meurice for like six days gold bottles, scold models spillin' ace on my sick j's b-ball so hard, bitch, behave just might let you meet 'ye chi-towns, d. rose i'm moving the nets, bk ball so hard motherfuckers wanna fine me that shit cray that shit cray that shit cray b-ball so hard motherfuckers wanna fine me that shit cray that shit cray that shit cray she said, ""ye, can we get married at the mall?"" i said, ""look, you need to crawl 'fore you ball come and meet me in the bathroom stall and show me why you deserve to have it all"" ball so hard that shit cray (that shit cray) ain't it jay? b-ball so hard what she order? (what she order?) fish fillet? b-ball so hard yo' whip so cold (whip so cold) this old thing? ball so hard act like you'll never be around motherfuckers like this again bougie girl, grab her hand fuck that bitch, she 'on't wanna dance 'scuse my french, but i'm in france hehe, i'm just sayin' prince william's ain't do it right if you ask me 'cause i was him, i would've (married kate and ashley) what's gucci, my nigga? what's louis, my killer? what's drugs, my dealer? what's that jacket, margiela? doctors say i'm the illest 'cause i'm suffering from realness got my niggas in paris and they going gorillas, huh? i don't even know what that means no one knows what it means but it's provocative no, it's not, it's gross gets the people going ball so hard motherfuckers wanna fine me b-ball so hard motherfuckers wanna fine me you are now watching the throne don't let me get in my zone don't let me get in my zone don't let me get in my zone these other niggas is lyin' actin' like the summer ain't mine i got that hot bitch in my home you know how many hot bitches i own? don't let me get in my zone don't let me get in my zone don't let me get in my zone don't let me get in my zone the stars is in the building they hands is to the ceiling i know i'm 'bout to kill it how you know i got that feeling? you are now watching the throne don't let me into my zone don't let me into my zone i'm definitely in my zone (zone, zone, zone, zone, zone) (zone, zone, zone, zone, zone) (zone, zone, zone, zone, zone) (zone, zone, zone, zone, zone)",2011,Hip-Hop,83,42122818,88.5,"[""3nFkdlSjzX9mRTtwJOzDYB"", ""5K4W6rqBFWDnAN6FQUkS6x""]","[""east coast hip hop"", ""hip hop"", ""rap""]",True
237,3bNv3VuUOKgrf5hu3YcuRo,Someone Like You,21,"[""Adele""]",0.556,0.319,9,-8.251,1,0.0281,0.893,0.0,0.0996,0.294,135.187,285240,"i heard that you're settled down that you found a girl and you're married now i heard that your dreams came true guess she gave you things, i didn't give to you old friend, why are you so shy? ain't like you to hold back or hide from the light i hate to turn up out of the blue, uninvited but i couldn't stay away, i couldn't fight it i had hoped you'd see my face and that you'd be reminded that for me, it isn't over never mind, i'll find someone like you i wish nothing but the best for you, too ""don't forget me,"" i beg i remember you said ""sometimes it lasts in love, but sometimes it hurts instead"" ""sometimes it lasts in love, but sometimes it hurts instead"" you know how the time flies only yesterday was the time of our lives we were born and raised in a summer haze bound by the surprise of our glory days i hate to turn up out of the blue, uninvited but i couldn't stay away, i couldn't fight it i had hoped you'd see my face and that you'd be reminded that for me, it isn't over never mind, i'll find someone like you i wish nothing but the best for you, too ""don't forget me,"" i begged i remember you said ""sometimes it lasts in love, but sometimes it hurts instead"" nothing compares, no worries or cares regrets and mistakes, they're memories made who would have known how bittersweet this would taste? never mind, i'll find someone like you i wish nothing but the best for you ""don't forget me,"" i beg i remember you said ""sometimes it lasts in love, but sometimes it hurts instead"" never mind, i'll find someone like you i wish nothing but the best for you, too ""don't forget me,"" i begged i remember you said ""sometimes it lasts in love, but sometimes it hurts instead"" ""sometimes it lasts in love, but sometimes it hurts instead""",2011,Pop,82,67751201,85.0,"[""4dpARuHxo51G3z768sgnrY""]","[""soft pop""]",True
