index,id,name,album_name,artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,lyrics,year,genre,popularity,total_artist_followers,avg_artist_popularity,artist_ids,niche_genres,is_valid_lyrics
256,3iBgrkexCzVuPy4O9vx7Mf,Glue Song,Glue Song,"[""beabadoobee""]",0.62,0.409,1,-10.146,1,0.0282,0.77,0.0542,0.105,0.582,113.946,135067,"i've never known someone like you, ooh tangled in love, stuck by you from the glue don't forget to kiss me or else you'll have to miss me i guess i'm stuck forever by the glue oh, and you finding the right words to use for this song i have you in mind, so it won't take so long never thought i'd find you but you're here, and so i love you i'm not lying when i say i've been stuck by the glue onto you i've been stuck by glue right onto you i've been stuck by glue i've never known i've never known someone like you i've never known i've never known someone like you, ooh",2023,Pop,81,6764580,80.0,"[""35l9BRT7MXmM8bv2WDQiyB""]","[""bedroom pop""]",True
646,60SvhHtwefT0e2G7i7kOH3,New Gold (feat. Tame Impala and Bootie Brown),Cracker Island,"[""Gorillaz"", ""Tame Impala"", ""Bootie Brown""]",0.6950000000000001,0.923,1,-3.93,0,0.0522,0.0425,0.0469,0.116,0.551,108.014,215150,"but in the magic cove there's a pretty one i asked her where it goes, 'cause i really want i wonder if she knows that we're underwater that's the way it goes in this silly wonder moved to a spot, i'm one of a few a whole lot of everything but nothing to do i'm tilted in a tesla partna, ex-wrestler he dates francesca they on them xanies liposuction scheduled for granny she wants to save some, add to her fanny girls trip, miami at the end of the year polluted filled skies, trying to think clear i heard the bad news while i was shedding a beer watch out for them cults, paul revere we all play our part in the devil's cheer run to the hills cause the end is near but in the magic cove there's a pretty one i asked her where it goes 'cause i really want i wonder if she knows that we're underwater that's the way it goes in this silly wonder a desolate city where it hurts to smile ran into the reverend he said, ""it's been a while"" i'm raining in a rando she's a social scandal we gave ourselves a handle when it's too much to bare abc boys raided the mayor like shawn he's a ryder took on the dare now he's singing like a birdie pulling on his hair trending on twitter is what some of us live for friendships in and out fucking revolving door all of this is a joke, pauly shore bullshit keeps coming maybe i'm a matador what are we living for? are we losing our minds because life got in the way they will be here just in time your replacement is here to stay (ahhhhh) new gold fools gold everything will disappear someone out here i've travelled far too many years to nowhere nowhere nothing here is ever real new gold fools gold everything will disappear disappear disappear disappear disappear disappear disappear disappear disappear disappear disappear disappear disappear but in the magic cove there's a pretty one i asked her where it goes 'cause i really want i wonder if she knows that we're underwater that's the way it goes in this silly wonder (new gold) but in the magic cove there's a pretty one i asked her where it goes, 'cause i really want i wonder if she knows that we're underwater that's the way it goes in this silly wonder (new gold) but in the magic cove (ahhh) there's a pretty one i asked her where it goes, 'cause i really want i wonder if she knows that we're underwater that's the way it goes in this silly wonder (new gold) but in the magic cove there's a pretty one (new gold) i asked her where it goes, 'cause i really want i wonder if she knows that we're underwater (new gold, fool's gold) that's the way it goes in this silly wonder (everything will disappear)",2023,Rock,77,24787609,78.33333333333333,"[""3AA28KZvwAUcZuOKwyblJQ"", ""5INjqkS1o8h1imAzPqGZBb"", ""6GI3CJjT2bOnMfprCpjT1d""]","[""indie"", ""neo-psychedelic""]",True
891,0FA4wrjDJvJTTU8AepZTup,Watch This - ARIZONATEARS Pluggnb Remix,Watch This (ARIZONATEARS Pluggnb Remix),"[""Lil Uzi Vert"", ""sped up nightcore"", ""ARIZONATEARS""]",0.686,0.897,11,-7.18,0,0.0386,0.0103,0.103,0.153,0.355,129.975,163139,"jump in a whip that you've never seen (yeah) it got bulletproof glass and a ceiling screen (err) ""let me guess, it cost you like a hundred thousand?"" no, little bitch, it cost seven beans (vyoom, i'm-) i'm doin' what you do in your dreams i fucked your bitch pussy, vaseline (yeah) these bitches always wan' caption me hatin' ass nigga turn me to meme (yeah) fucked all y'all bitches like ten of me on the real it was just me and mean (yeah) we don't know how tall your girlfriend is when we saw her, she was on her knees (yeah) i cannot get tired of money but this money, it will turn people right into greed (one, two, yeah) i know he sick of my money (one, two, three), 'cause every time he call you (let's go) he wish that he called for me (yeah) benjamins sittin' in my left, right pocket, watch this these niggas broke boys, watch this, watch this (let's go) these niggas broke boys, watch this, watch this (watch) i can make the whole crowd mosh pit, watch this (woo) i can make your bitch wanna stop and watch this (watch) i can make your bitch wanna stop then pop it (pop) i ain't even drop no songs, still poppin' i stay with a whole lotta (whole lotta, woo) benjamins sittin' in my left, right pocket, watch this these niggas broke boys, watch this, watch this (let's go) these niggas broke boys, watch this, watch this (watch) i can make the whole crowd mosh pit, watch this (let's go) i can make your bitch wanna stop and watch this (watch) i can make your bitch wanna stop then pop it (woah) i ain't even drop no songs, still poppin' i stay with a whole lotta (baow) bustas, lil uzi stay on some mob shit, stop it all these drugs keep fucking with my conscience how you from my hood, but you still on some opp shit? time gon' tell, fuck niggas get popped quick (what?) ratting on lil uzi, yeah, that's a lose on lose (let's go) i keep changing my clothes, dependin' on my mood, yeah i keep changing my hoes, same way i'm changin' my shows, yeah i keep changing my poles, but i'm not changin' my shows niggas, they goin' outside like a hall, 'cause they not following rules (at all) no matter in the world where i'm gon' go, i never tuck in my jewels (jewels, yeah) benjamins sittin' in my left, right pocket, watch this (let's go) these niggas broke boys (let's go), watch this, watch this (yeah) these niggas broke boys, watch this, watch this i can make the whole crowd mosh pit, watch this (let's go) i can make your bitch wanna stop and watch this i can make your bitch wanna stop then pop it (woah) i ain't even drop no songs, still poppin' i stay with a whole lotta (baow) benjamins sittin' in my left, right pocket, watch this these niggas broke boys (let's go), watch this, watch this these niggas broke boys, watch this, watch this i can make the whole crowd mosh pit, watch this (woo) i can make your bitch wanna stop and watch this (let's go) i can make your bitch wanna stop then pop it (woah) i ain't even drop no songs, still poppin' i stay with a whole lotta (lil uzi vert) dead men on me, yeah, dead men on me, yeah (yeah) she been feelin' me, 'cause i walked in with her rent on me (yeah) in the sky, percocet on me, yeah, you can feel on me, yeah i'm not worried 'bout them, 'cause i got two big fn's on me (yeah) can you pop that thing 'til the mornin'? when you pop that, smell no aroma don't want her like that, don't own it that's your little bitch, please don't disown her i'ma keep throwing this money, bee",2023,Hip-Hop,75,19685914,71.33333333333333,"[""4O15NlyKLIASxsJ0PrXPfz"", ""0M2CO5ijP35MDhNwvpgxTV"", ""0wH3O1Z1MJXYrl2BVENPD4""]","[""melodic rap"", ""nightcore""]",True
1085,3Ua0m0YmEjrMi9XErKcNiR,Like Crazy,FACE,"[""Jimin""]",0.629,0.733,7,-5.445,1,0.0419,0.0025,0.0,0.357,0.362,120.001,212241,"(i think we could last forever) (i'm afraid that everything will disappear) (just trust me) she's saying, ""baby, 생각하지 마"" there's not a bad thing here tonight baby, 떠나도 좋아 있어 줘 오늘까지만 watch me go, 날 적셔 밤새도록, away 아침도 취해서 오지 않게 (않게) 시끄러운 음악 속에 희미해진 나 드라마같은 뻔한 story 익숙해져 가 네가 알던 나를 찾기엔 멀리 온 걸까? yeah, i know, you know, i know (ooh) i'd rather be lost in the lights, lost in the lights i'm out of my mind, 이 밤의 끝을 잡아줘 매일 밤, you spin me up high 너를 품은 달, let me have a taste give me a good ride (oh, i'm fallin', i'm fallin', i'm fallin') oh, it's gon' be a good night (oh, i'm fallin') forever, you and i hmm-hmm, yeah, yeah hmm-hmm, yeah, yeah hmm-hmm, yeah, yeah hmm-hmm (forever, you and i) 거울 속에 비친 나 하염없이 미쳐가 i'm feelin' so alive, wasting time i'd rather be lost in the lights, lost in the lights i'm out of my mind, 이 밤의 끝을 잡아줘 매일 밤, you spin me up high 너를 품은 달, let me have a taste give me a good ride (oh, i'm fallin', i'm fallin', i'm fallin') oh, it's gon' be a good night (oh, i'm fallin') forever, you and i this will break me, this is gonna break me (break me) no, don't you wake me (wake me) i wanna stay in this dream don't save me, don't you try to save me (save me) i need a way we (way we) i need a way we can dream on (dream on) (alone again) (what's the point?)",2023,Pop,74,11006230,80.0,"[""1oSPZhvZMIrWW5I41kPkkY""]","[""k-pop""]",True
1192,7oDd86yk8itslrA9HRP2ki,Die For You - Remix,Die For You (Remix),"[""The Weeknd"", ""Ariana Grande""]",0.531,0.525,1,-6.5,0,0.0671,0.232,0.0,0.441,0.502,66.9,232857,"i'm findin' ways to articulate the feelin' i'm goin' through i just can't say i don't love you, yeah 'cause i love you, yeah it's hard for me to communicate the thoughts that i hold but tonight, i'm gon' let you know let me tell the truth baby, let me tell the truth, yeah you know what i'm thinkin', see it in your eyes you hate that you want me, hate it when you cry you're scared to be lonely, 'specially in the night i'm scared that i'll miss you, happens every time i don't want this feelin', i can't afford love i try to find reason to pull us apart it ain't workin', 'cause you're perfect and i know that you're worth it i can't walk away, oh even though we're goin' through it (ah) and it makes you feel alone just know that i would die for you (ooh) baby, i would die for you, yeah the distance and the time between us (the distance and the time) it'll never change my mind 'cause baby, i would die for you (i would die for you) baby, i would die for you, yeah i'm findin' ways to stay concentrated on what i gotta do but baby boy, it's so hard 'round you and yes, i'm blamin' you and you know i can't fake it, now or never and you insinuating that you think we might be better better me and you yeah, i know you do you know what i'm thinkin', see it in your eyes you hate that you want me, hate it when you cry it ain't workin', 'cause you're perfect and i know you deserve it i can't walk away even though we're goin' through it (even though) and it makes you feel alone just know that i would die for you (i would die for you) baby, i would die for you, yeah the distance and the time between us it'll never change my mind 'cause baby, i would die for you, uh (i would die for you) yeah, baby, i would die for you (i would die for you), yeah i would die for you, i would lie for you keep it real with you, i would kill for you, my baby i'm just sayin', yeah i would die for you, i would lie for you keep it real with you, i would kill for you, my baby na-na, na-na-na, na-na even though we're goin' through it (ooh) and it makes you feel alone (no) just know that i would die for you (yeah) baby, i would die for you, yeah the distance and the time between us (ooh) it'll never change my mind (yeah, yeah) 'cause baby, i would die for you (oh-ooh) baby, i would die for you (oh) yeah, babe",2023,Pop,73,224166275,95.5,"[""1Xyo4u8uXC1ZmMpatF05PJ"", ""66CXWjxzNUsdJxJ2JdwvnR""]","[""pop""]",True
1341,6w9GrSUaQQIaMBYtabge7p,Embarrassed (feat. Travis Scott),Love Sick (Deluxe),"[""Don Toliver"", ""Travis Scott""]",0.861,0.496,4,-5.537,0,0.0357,0.382,3e-06,0.107,0.543,116.008,192693,"(wheezy outta here) new checks on me, they clear got her naked on the terrace got my diamonds on in paris got my diamonds on, embarrassed had to hit that pussy in paris girl, your mama is overbearin' know she always somewhere starin' got my diamonds on, embarrassed (let's go) got my diamonds on, embarrassed got my diamonds on, embarrassed too many chains on me, i'm embarrassed got my diamonds on (got my diamonds on) i got my diamonds on, embarrassed (ooh) too many chains on me, embarrassed (yeah) i'm feelin', i'm feelin', i'm feelin', i'm runnin' it up dr-drop my cup, four-by-four, i'm pickin' you up (yuh) on my way and i'm drunk out here, yeah on my way, and i'm drunk right here (let's go) walk in, got 'em all starin' diamonds yellin' louder than karen (why?), yeah can't fit for the expense what i seen left me so embarrassed and it fit but it really ain't fair (rawr) shawty sittin' on a nigga like a chair it ain't me 'cause i'm standin' right here don't care but i'm not that careless new check in, gotta go clear it got her naked on the terrace got my diamonds on in paris got my diamonds on, embarrassed i wanna hit that pussy in paris and her mom is overbearin' know she always somewhere starin' got my diamonds on, embarrassed i feel when you call when you knowin' i'm drunk right now (drunk) i feel when you callin', know that i'm upside down (yeah) on my way and i'm drunk out here, yeah on my way and i'm drunk right here, yeah what's on my neck? it's karats put a ring on it baby, it's marriage on a pj, just landed in paris she want me to meet both parents (yeah) and these diamonds on me shinin' like the eiffel kickback, hit it like a rifle fuck around and die, i might snipe (pew) vibe with me, baby i like i asked her, ""whose is it?"" (whose), she told me set the one (it's mine) the diamonds is bilingual, you know they hittin' from all angles hundred k right in your palm, bitch i rub on her butt, it's a palm angel baby, stop playin', what's up? all these diamonds seem like they last forever i wanna hit that pussy in paris new check in, gotta go clear it got her naked on the terrace got my diamonds all in paris (i know, mhm, know these diamonds are forever girl) (only gets better, baby, i'm embarrassed) (baby, i'm embarrassed)",2023,Hip-Hop,72,49662606,89.5,"[""4Gso3d4CscCijv0lmajZWs"", ""0Y5tJX1MQlPlqiwlOH1tJY""]","[""rap""]",True
1389,6AQbmUe0Qwf5PZnt4HmTXv,Boy's a liar Pt. 2,Boy's a liar Pt. 2,"[""PinkPantheress"", ""Ice Spice""]",0.6960000000000001,0.809,5,-8.254,1,0.05,0.252,0.000128,0.248,0.857,132.962,131013,"take a look inside your heart, is there any room for me? i won't have to hold my breath 'til you get down on one knee because you only want to hold me when i'm looking good enough did you ever feel me? would you ever picture us? every time i pull my hair, well, it's only out of fear that you'll find me ugly and one day you'll disappear because what's the point of crying? it was never even love did you ever want me? was i ever good enough? the-the boy's a liar, the boy's a liar he doesn't see ya, you're not looking at me, boy the boy's a liar, the boy's a liar he doesn't see ya, you're not looking at me, boy good eno-o-ough, good eno-o-ough good eno-o-ough, good eno-o-ough good eno-o-ough, good eno-o-ough good eno-o-ough, good eno-o-ough he say that i'm good enough, grabbin' my duh-duh-duh thinkin' 'bout shit that i shouldn't have (huh) so i tell him there's one of me, he makin' fun of me (ha-ha) his girl is a bum to me (grrah) like that boy is a cap, sayin' he home but i know where he at, like bet he blowin' her back thinkin' 'bout me 'cause he know that ass fat (damn) and it been what it been (uh, huh) callin' his phone like, ""yo, send me your pin"" duckin' my shit, 'cause he know what i'm on (grrah) but when he hit me i'm not gon' respond (grrah) but i don't sleep enough without you and i can't eat enough without you (huh) if you don't speak, does that mean we're through? (huh) don't like sneaky shit that you do (grrah) the-the boy's a liar, the boy's a liar he doesn't see ya, you're not looking at me, boy the boy's a liar, the boy's a liar he doesn't see ya, you're not looking at me, boy good eno-o-ough, good eno-o-ough good eno-o-ough, good eno-o-ough good eno-o-ough, good eno-o-ough good eno-o-ough, good eno-o-ough",2023,Pop,72,9837042,76.0,"[""78rUTD7y6Cy67W1RVzYs7t"", ""3LZZPxNDGDFVSIPqf4JuEf""]","[""bedroom pop""]",True
1408,0zKbDrEXKpnExhGQRe9dxt,Lay Low,Lay Low,"[""Ti\u00ebsto""]",0.555,0.884,1,-4.424,0,0.213,0.0645,8.180000000000001e-05,0.349,0.42,121.906,153443,"lay low, hit the sun everybody have a real good time real good time i'm hearin' voices in my head there's no way to escape da-da-da-da, they got me anytime, anywhere in my mind, in the air da-da-da-da, surround me (lay low) they surround me (lay low) surround me anytime, anywhere in my mind, in the air they're waiting for me oh, they're callin' on me lay low, hit the sun everybody have a real good time real good time (surround me) yeah, we cool, yeah, we drunk lost my mind and, baby, i feel high i feel high (they're calling on me) lay low, hit the sun everybody have a real good time real good time (surround me) yeah, we cool, yeah, we drunk lost my mind and, baby, i feel high i feel high (they're calling on me) i'm hearin' voices in my head there's no way to escape da-da-da-da, they got me anytime, anywhere in my mind, in the air da-da-da-da, surround me lay low, hit the sun everybody have a real good time real good time yeah, we cool, yeah, we drunk lost my mind and, baby, i feel high i feel high (lay low) they surround me (lay low) surround me anytime, anywhere in my mind, in the air they're waiting for me oh, they're callin' on me lay low, hit the sun everybody have a real good time real good time (surround me) yeah, we cool, yeah, we drunk lost my mind and, baby, i feel high i feel high (they're calling on me) lay low, hit the sun everybody have a real good time real good time (surround me) yeah, we cool, yeah, we drunk lost my mind and, baby, i feel high i feel high (they're calling on me)",2023,Electronic,72,8062715,82.0,"[""2o5jDhtHVPhrJdv3cEQ99Z""]","[""big room"", ""edm"", ""house"", ""trance""]",True
1528,2OrucC3HEPmZpkaQ05Nx0V,novocaine,"unfortunately yours,","[""GenriX"", ""CORBAL"", ""Shiloh Dynasty""]",0.608,0.311,4,-11.255,0,0.154,0.592,0.0,0.174,0.426,180.362,195605,"one more shot, 'cause i feel like you're up to somethin' fuck that, you're up to somethin' scandalous taste my bitter heart i know it makes you blush but somethin' isn't right with this i've been listenin', payin' attention, you don't listen you've been givin', you've been spendin' all your time out there lyin' oh, oh-oh yeah, yeah you're like novocaine novocaine yeah yeah poison in my brain novocaine hey hey, hey, yeah you're like novocaine novocaine overdosin' over you got me feelin' like a movie come over, let's make a movie and work your body down, down, down down down oh, ah reminisce on every picture wit' you yes, i miss you, but you wasn't happy kick it wit' you in the city busy, but you wasn't in it for the magic and i don't want to fall in love got me goin' through the motions so come on, baby, give me somethin' 'cause somethin' isn't right with this i've been listenin', payin' attention, you don't listen you've been givin', you've been spendin' all your time out there lyin' oh, oh-oh yeah, yeah you're like novocaine novocaine yeah yeah poison in my brain novocaine hey hey, hey, yeah you're like novocaine novocaine novocaine poison in my brain novocaine",2023,Electronic,71,2143461,64.0,"[""6hxcqtqpmf08pTDkffU5xx"", ""2jjSx5EpZwv9iBAgFkGWPh"", ""1wxPItEzr7U7rGSMPqZ25r""]","[""lo-fi""]",True
1666,3v5o91PrUtf0nmO6j8J7dZ,LEFT RIGHT,SHOOTING STAR,"[""XG""]",0.767,0.721,1,-5.586,1,0.0456,0.153,1.5199999999999998e-06,0.108,0.884,150.065,208066,i got what you want i got what you need mobbin’ like we don't follow anything oh left right get it on the floor i wanna see you left right get in my zone ha then we hit the slide ready for the swing we don't want no opps want no drama queen left right everywhere we go we pull up from the left right postin’ up slow i’m on one got drip whip the ride i'm switchin’ lanes like this spinnin’ out then flip cruising down like we be on a trip boy just follow my flow don’t matter where we go oh the only direction i know want your body swervin’ left right left right i want your body movin’ left right left right you keep me up my heart is beating up and down spinnin’ round and round just like my pirellis burning on the ground if you're down with me then let's ride let's ride can't nobody stop it that's right that's right and my adrenaline is racing up and down spinnin’ round and round hit the pedal to the ground listen to the sound now we on to something drop the fit we killed it don’t we all deserve it i'll tell you how we want it oh left right you been here before so do it ‘til you get right get it one more no you can't deny it baby don’t you hide it if i like it i'll bite it (so just tell me if you're worth it) worth it really wanna know i'll flip it and reverse it sing it real low hold up hold up we going out mixing up these rides don't ask me if you don’t know why i hit the switch hear the noise inside (baby say no more) boy just follow my flow don’t matter where we go oh the only direction i know want your body swervin’ left right left right i want your body movin’ left right left right you keep me up my heart is beating up and down spinnin’ round and round just like my pirellis burning on the ground if you're down with me then let's ride let's ride can't nobody stop it that's right that's right and my adrenaline is racing up and down spinnin’ round and round hit the pedal to the ground listen to the sound this is the right time so come get it you know that i'll be there for you down down if you're down down baby are you down down are you down down let me take you to the other side xg we certified alpha alpha we gon’ ride or die into the galaxy you know the vibes down down if you're down down down down are you down down want your body swervin’ left right left right i want your body movin’ left right left right you keep me up my heart is beating up and down spinnin’ round and round just like my pirellis burning on the ground if you're down with me then let's ride let's ride can't nobody stop it that's right that's right and my adrenaline is racing up and down spinnin’ round and round hit the pedal to the ground listen to the sound,2023,Pop,71,2394342,71.0,"[""0LOK81e9H5lr61HlGGHqwA""]","[""k-pop""]",True
