index,id,name,album_name,artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,lyrics,year,genre,popularity,total_artist_followers,avg_artist_popularity,artist_ids,niche_genres,is_valid_lyrics
0,0lizgQ7Qw35od7CYaoMBZb,Santa Tell Me,Santa Tell Me,"[""Ariana Grande""]",0.525,0.621,7,-7.364,1,0.117,0.0489,0.0,0.291,0.592,191.868,204093,"santa, tell me if you're really there don't make me fall in love again if he won't be here next year santa, tell me if he really cares 'cause i can't give it all away if he won't be here next year feeling christmas all around and i'm trying to play it cool but it's hard to focus when i see him walkin' 'cross the room ""let it snow"" is blasting out but i won't get in the mood i'm avoiding every mistletoe until i know it's true love that he thinks of so next christmas i'm not all alone, boy santa, tell me if you're really there don't make me fall in love again if he won't be here next year santa, tell me if he really cares 'cause i can't give it all away if he won't be here next year i've been down this road before fell in love on christmas night (ooh, babe) but on new year's day, i woke up and he wasn't by my side now i need someone to hold be my fire in the cold (yeah, yeah) but it's hard to tell if this is just a fling or if it's true love that he thinks of so next christmas i'm not all alone, babe santa, tell me if you're really there don't make me fall in love again if he won't be here next year santa, tell me if he really cares 'cause i can't give it all away if he won't be here next year oh, i wanna have him beside me like oh-oh-oh on the 25th by that fire place, oh-oh-oh but i don't want a new broken heart this year i've got to be smart ooh, baby (santa, tell me, santa, tell me) if he will be, if he will be here (santa, tell me, santa, tell me) oh-oh-oh santa, tell me if you're really there (santa, tell me, 'cause i really care) don't make me fall in love again if he won't be here next year santa, tell me if he really cares (tell me, tell me, boy) 'cause i can't give it all away if he won't be here next year santa, tell me if you're really there (tell me, tell me, baby) don't make me fall in love again if he won't be here next year (if he won't be, if he won't be here) santa, tell me if he really cares (tell me, do you care?) 'cause i can't give it all away if he won't be here next year",2014,Pop,96,108481053,95.0,"[""66CXWjxzNUsdJxJ2JdwvnR""]","[""pop""]",True
22,0FDzzruyVECATHXKHFs9eJ,A Sky Full of Stars,Ghost Stories,"[""Coldplay""]",0.545,0.675,6,-6.474,1,0.0279,0.00617,0.00197,0.209,0.162,124.97,267867,"'cause you're a sky, 'cause you're a sky full of stars i'm gonna give you my heart 'cause you're a sky, 'cause you're a sky full of stars 'cause you light up the path i don't care, go on and tear me apart i don't care if you do, ooh-ooh, ooh 'cause in a sky, 'cause in a sky full of stars i think i saw you ooh-ooh-ooh, ooh-ooh-ooh 'cause you're a sky, 'cause you're a sky full of stars i wanna die in your arms, oh-oh-oh, oh-oh 'cause you get lighter the more it gets dark i'm gonna give you my heart, oh i don't care, go on and tear me apart i don't care if you do, ooh-ooh, ooh 'cause in a sky, 'cause in a sky full of stars i think i see you ooh-ooh-ooh, ooh-ooh-ooh i think i see you ooh-ooh-ooh, ooh-ooh-ooh 'cause you're a sky, you're a sky full of stars such a heavenly view you're such a heavenly view (yeah, yeah, yeah, ooh)",2014,Rock,87,61694938,90.0,"[""4gzpq5DPGxSnKTe4SA8HAU""]",[],True
25,68Dni7IE4VyPkTOH9mRWHr,No Role Modelz,2014 Forest Hills Drive,"[""J. Cole""]",0.6900000000000001,0.521,10,-8.492,0,0.339,0.324,0.0,0.0534,0.494,100.028,292799,"first things first: rest in peace uncle phil, for real you the only father that i ever knew i get my bitch pregnant, i'mma be a better you prophecies that i made way back in the ville, fulfilled listen even back when we was broke my team ill martin luther king would have been on dreamville talk to a nigga... one time for my la sisters one time for my la hoes lame niggas can't tell the difference one time for a nigga who know don't save her she don't wanna be saved don't save her she don't wanna be saved don't save her she don't wanna be saved don't save her she don't wanna be saved no role models and i'm here right now no role models to speak of searchin' through my memory my memory, i couldn't find one last night i was gettin' my feet rubbed by the baddest bitch; not trina, but i swear to god this bitch'll make you call your girl up and tell her ""hey, what's good?"" ""sorry i'm never comin' home, i'mma stay for good"" then hang the phone up, and proceed to lay the wood i came fast like 9-1-1 in white neighborhoods ain't got no shame bout it she think i'm spoiled and i'm rich cause i can have any bitch i got defensive and said ""nah, i was the same without it"" but then i thought back, back to a better me before i was a b-list celebrity before i started callin' bitches ""bitches"" so heavily back when you could get a platinum plaque without no melody you wasn't sweatin' me one time for my la sisters one time for my la hoes lame niggas can't tell the difference one time for a nigga who know don't save her she don't wanna be saved don't save her she don't wanna be saved don't save her she don't wanna be saved don't save her she don't wanna be saved i want a real love, dark skinned aunt viv love that jada and that will love that leave a toothbrush at your crib love and you ain't gotta wonder whether that's your kid love nigga i don't want no bitch from reality shows out-of-touch-with-reality hoes out in hollywood, bringin' back 5 or 6 hoes fuck em then we kick em to the do', nigga you know how it go she deserved that, she a bird, it's a bird trap you think if i didn't rap, she would flirt back? takin' off her skirt, let her wear my shirt 'fore she leave—i'mma need my shirt back nigga you know how it go one time for my la sisters one time for my la hoes lame niggas can't tell the difference one time for a nigga who know don't save her she don't wanna be saved don't save her she don't wanna be saved don't save her she don't wanna be saved don't save her she don't wanna be saved there's an old saying in tennessee i know it's in texas, probably in tennessee that says, fool me once shame on shame on you. fool me you can't get fooled again fool me one time, shame on you fool me twice, can't put the blame on you fool me three times, fuck the peace sign load the chopper, let it rain on you fool me one time, shame on you fool me twice, can't put the blame on you fool me three times, fuck the peace sign load the chopper, let it rain on you my only regret was too young for lisa bonet my only regret was too young for nia long now all i'm left with is hoes from reality shows hand her a script the bitch probably couldn't read along my only regret was too young for sade adu my only regret could never take aaliyah home now all i'm left with is hoes up in greystone with the stale face cause they know it's they song she shallow, but the pussy deep (she shallow, she shallow) she shallow, but the pussy deep (she shallow, she shallow) she shallow, but the pussy deep (she shallow, she shallow) she shallow, but the pussy deep (she shallow, she shallow) don't save her she don't wanna be saved don't save her she don't wanna be saved don't save her she don't wanna be saved don't save her she don't wanna be saved don't save her she don't wanna be saved don't save her she don't wanna be saved don't save her she don't wanna be saved don't save her she don't wanna be saved",2014,Hip-Hop,87,27361362,85.0,"[""6l3HvQ5sa6mXTsMTB19rO5""]","[""rap""]",True
27,1HNkqx9Ahdgi1Ixy2xkKkL,Photograph,x (Deluxe Edition),"[""Ed Sheeran""]",0.614,0.379,4,-10.48,1,0.0476,0.607,0.000464,0.0986,0.201,107.989,258987,"loving can hurt loving can hurt sometimes but it's the only thing that i know and when it gets hard you know it can get hard sometimes it is the only thing that makes us feel alive we keep this love in a photograph we make these memories for ourselves where our eyes are never closing hearts are never broken and time's forever frozen still so you can keep me inside the pocket of your ripped jeans holdin' me closer 'til our eyes meet you won't ever be alone wait for me to come home loving can heal loving can mend your soul and is the only thing that i know, know i swear it will get easier remember that with every piece of ya, mmm and it's the only thing we take with us when we die, mmm we keep this love in a photograph we make these memories for ourselves where our eyes are never closing hearts were never broken and time's forever frozen still so you can keep me inside the pocket of your ripped jeans holdin' me closer 'til our eyes meet you won't ever be alone and if you hurt me well, that's okay, baby, only words bleed inside these pages you just hold me and i won't ever let you go wait for me to come home wait for me to come home wait for me to come home wait for me to come home oh, you can fit me inside the necklace you got when you were 16 next to your heartbeat where i should be keep it deep within your soul and if you hurt me well, that's okay, baby, only words bleed inside these pages you just hold me and i won't ever let you go when i'm away i will remember how you kissed me under the lamppost back on 6th street hearing you whisper through the phone wait for me to come home",2014,Pop,87,123790754,90.0,"[""6eUKZXaKkcviH0Ku9w2n3V""]","[""soft pop""]",True
29,7MmG8p0F9N3C4AXdK6o6Eb,Outside (feat. Ellie Goulding),Motion,"[""Calvin Harris"", ""Ellie Goulding""]",0.646,0.8230000000000001,2,-4.123,0,0.0394,0.213,0.0,0.322,0.418,128.035,227267,"look at what you've done stand still, fallin' away from me when it takes so long fire's out, what do you want to be? now i'm holdin' on myself was never enough for me gotta be so strong there's a power in what you do now, every other day i'll be watching you, oh, oh i'll show you what it feels like, now i'm on the outside, oh we did everything right, now i'm on the outside, oh i'll show you what it feels like, now i'm on the outside, oh we did everything right, now i'm on the outside so you gimme no reason for me to stay close to you, tell me what lovers do how are we still breathing? it's never for us to choose, i'll be the strength in you now i'm holdin' on (now i'm holdin' on) myself was never enough for me gotta be so strong there's a power in what you do now, every other day i'll be watching you, oh, oh i'll show you what it feels like, now i'm on the outside, oh we did everything right, now i'm on the outside, oh i'll show you what it feels like, now i'm on the outside, oh we did everything right, now i'm on the outside i'll show you what it feels like, now i'm on the outside, -ide i'll show you what it feels like, ah-ah-ah-ah i'll show you what it feels like, now i'm on the outside we did everything right, now i'm on the outside",2014,Electronic,87,36513652,83.5,"[""7CajNmpbOovFoOoasH2HaY"", ""0X2BH1fck6amBIoJhDVmmJ""]","[""edm""]",True
42,4gbVRS8gloEluzf0GzDOFc,Maps,V,"[""Maroon 5""]",0.742,0.713,1,-5.522,0,0.0303,0.0205,0.0,0.059,0.879,120.032,189960,"i miss the taste of a sweeter life i miss the conversation i'm searching for a song tonight i'm changing all of the stations i like to think that we had it all we drew a map to a better place but on that road, i took a fall oh baby, why did you run away? i was there for you in your darkest times i was there for you in your darkest night but i wonder, where were you? when i was at my worst down on my knees and you said you had my back so i wonder, where were you? when all the roads you took came back to me so i'm following the map that leads to you the map that leads to you ain't nothing i can do the map that leads to you following, following, following to you the map that leads to you ain't nothing i can do the map that leads to you following, following, following i hear your voice in my sleep at night hard to resist temptation 'cause something strange has come over me now, i can't get over you no, i just can't get over you i was there for you in your darkest times i was there for you in your darkest night but i wonder, where were you? when i was at my worst down on my knees and you said you had my back so i wonder, where were you? when all the roads you took came back to me so i'm following the map that leads to you the map that leads to you ain't nothing i can do the map that leads to you following, following, following to you the map that leads to you ain't nothing i can do the map that leads to you oh, oh, oh, ah oh, oh, oh, ah ye, ye, ye, ah ah, ah, mmh, ah oh, i was there for you oh, in your darkest times oh, i was there for you oh, in your darkest night oh, i was there for you oh, in your darkest times oh, i was there for you oh, in your darkest night but i wonder, where were you? when i was at my worst down on my knees and you said you had my back so i wonder, where were you? when all the roads you took came back to me so i'm following the map that leads to you the map that leads to you ain't nothing i can do the map that leads to you following, following, following to you the map that leads to you ain't nothing i can do the map that leads to you following, following, following",2014,Pop,86,46281947,88.0,"[""04gDigrS5kc9YWfZHwBETP""]","[""pop""]",True
46,7xoUc6faLbCqZO6fQEYprd,One Last Time,My Everything (Deluxe),"[""Ariana Grande""]",0.628,0.593,8,-5.036,1,0.0323,0.093,1.65e-06,0.096,0.104,125.025,197267,"i was a liar i gave in to the fire i know i should've fought it at least i'm bein' honest feel like a failure 'cause i know that i failed you i should've done you better 'cause you don't want a liar and i know, and i know, and i know she gives you everything but boy, i couldn't give it to you and i know, and i know, and i know that you got everything but i got nothin' here without you so one last time i need to be the one who takes you home one more time i promise after that, i'll let you go baby, i don't care if you got her in your heart all i really care is you wake up in my arms one last time i need to be the one who takes you home i don't deserve it i know i don't deserve it but stay with me a minute i swear i'll make it worth it can't you forgive me? at least just temporarily i know that this is my fault i should've been more careful and i know, and i know, and i know she gives you everything but boy, i couldn't give it to you and i know, and i know, and i know that you got everything but i got nothin' here without you, baby so one last time i need to be the one who takes you home one more time i promise after that, i'll let you go baby, i don't care if you got her in your heart all i really care is you wake up in my arms one last time i need to be the one who takes you home (yeah) i know i should've fought it at least i'm bein' honest, yeah but stay with me a minute i swear i'll make it worth it, yeah 'cause i don't wanna be without you so one last time i need to be the one who takes you home (babe) one more time i promise after that, i'll let you go baby, i don't care if you got her in your heart (babe) all i really care is you wake up in my arms one last time i need to be the one who takes you home, yeah one last time i need to be the one who takes you home",2014,Pop,86,108481053,95.0,"[""66CXWjxzNUsdJxJ2JdwvnR""]","[""pop""]",True
49,7795WJLVKJoAyVoOtCWqXN,I'm Not The Only One,In The Lonely Hour,"[""Sam Smith""]",0.677,0.485,5,-5.795,1,0.0361,0.529,2e-05,0.0766,0.493,82.001,239317,"you and me, we made a vow for better or for worse i can't believe you let me down but the proof's in the way it hurts for months on end, i've had my doubts denying every tear i wish this would be over now but i know that i still need you here you say i'm crazy 'cause you don't think i know what you've done but when you call me baby i know i'm not the only one you've been so unavailable now sadly i know why your heart is unobtainable even though lord knows you kept mine you say i'm crazy 'cause you don't think i know what you've done but when you call me baby i know i'm not the only one i have loved you for many years maybe i am just not enough you've made me realise my deepest fear by lying and tearing us up you say i'm crazy 'cause you don't think i know what you've done but when you call me baby i know i'm not the only one you say i'm crazy 'cause you don't think i know what you've done but when you call me baby i know i'm not the only one i know i'm not the only one i know i'm not the only one and i know, and i know, and i know and i know, and i know, and i know, know i know i'm not the only one",2014,Pop,86,26562844,84.0,"[""2wY79sveU1sp5g7SokKOiI""]","[""soft pop""]",True
61,0ct6r3EGTcMLPtrXHDvVjc,The Nights,The Days / Nights,"[""Avicii""]",0.527,0.835,6,-5.298,1,0.0433,0.0166,0.0,0.249,0.654,125.983,176658,"once upon a younger year when all our shadows disappeared the animals inside came out to play went face to face with all our fears learned our lessons through the tears made memories we knew would never fade one day, my father, he told me, ""son, don't let it slip away"" he took me in his arms, i heard him say ""when you get older your wild heart will live for younger days think of me if ever you're afraid"" he said, ""one day, you'll leave this world behind so live a life you will remember"" my father told me when i was just a child ""these are the nights that never die"" my father told me ♪ ""when thunderclouds start pouring down light a fire they can't put out carve your name into those shining stars"" he said, ""go venture far beyond the shores don't forsake this life of yours i'll guide you home no matter where you are"" one day, my father, he told me, ""son, don't let it slip away"" when i was just a kid, i heard him say ""when you get older your wild heart will live for younger days think of me if ever you're afraid"" he said, ""one day, you'll leave this world behind so live a life you will remember"" my father told me when i was just a child ""these are the nights that never die"" my father told me ♪ ""these are the nights that never die"" my father told me ♪ my father told me",2014,Electronic,85,23501503,81.0,"[""1vCWHaC5f2uS3yhpwWbIA6""]","[""edm""]",True
78,34gCuhDGsG4bRPIf9bb02f,Thinking out Loud,x (Deluxe Edition),"[""Ed Sheeran""]",0.781,0.445,2,-6.061,1,0.0295,0.474,0.0,0.184,0.591,78.998,281560,"when your legs don't work like they used to before and i can't sweep you off of your feet will your mouth still remember the taste of my love? will your eyes still smile from your cheeks? and, darling, i will be loving you 'til we're 70 and, baby, my heart could still fall as hard at 23 and i'm thinking 'bout how people fall in love in mysterious ways maybe just the touch of a hand well, me, i fall in love with you every single day and i just wanna tell you i am so, honey, now take me into your loving arms kiss me under the light of a thousand stars place your head on my beating heart i'm thinking out loud maybe we found love right where we are when my hair's all but gone and my memory fades and the crowds don't remember my name when my hands don't play the strings the same way, mhm i know you will still love me the same 'cause, honey, your soul could never grow old, it's evergreen and, baby, your smile's forever in my mind and memory i'm thinking 'bout how people fall in love in mysterious ways and maybe it's all part of a plan well, i'll just keep on making the same mistakes hoping that you'll understand that, baby, now take me into your loving arms kiss me under the light of a thousand stars place your head on my beating heart i'm thinking out loud and maybe we found love right where we are, oh-oh so, baby, now take me into your loving arms kiss me under the light of a thousand stars oh, darling, place your head on my beating heart i'm thinking out loud that maybe we found love right where we are oh, baby, we found love right where we are and we found love right where we are",2014,Pop,85,123790754,90.0,"[""6eUKZXaKkcviH0Ku9w2n3V""]","[""soft pop""]",True
