,Unnamed: 0,index,id,name,album_name,artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,lyrics,year,genre,popularity,total_artist_followers,avg_artist_popularity,artist_ids,niche_genres,is_valid_lyrics,valence_norm,lyric_sentiment,alignment_gap
0,0,17,1foCxQtxBweJtZmdxhEHVO,Santa Baby (with Henri René & His Orchestra),Heavenly Eartha,"[""Eartha Kitt"", ""Henri Ren\u00e9 and His Orchestra""]",0.7000000000000001,0.139,8,-12.346,1,0.0607,0.902,0.0,0.185,0.49,84.485,206067,"santa baby, just slip a sable under the tree for me been an awful good girl santa baby, so hurry down the chimney tonight santa baby, a '54 convertible too, light blue i'll wait up for you, dear santa baby, so hurry down the chimney tonight think of all the fun i've missed think of all the fella's that i haven't kissed next year i could be just as good if you check off my christmas list santa baby, i want a yacht and really that's not a lot been an angel all year santa baby, so hurry down the chimney tonight santa honey, one little thing i really need the deed to a platinum mine santa baby, so hurry down the chimney tonight santa cutie, and fill my stocking with the duplex and checks sign your 'x' on the line santa cutie, and hurry down the chimney tonight come and trim my christmas tree with some decorations bought at tiffany's i really do believe in you let's see if you believe in me santa baby, forgot to mention one little thing a ring, i don't mean on the phone santa baby, so hurry down the chimney tonight hurry down the chimney tonight hurry, tonight",2002,Pop,88,219819,70.0,"[""1AwO9pWEBSBoWdEZu28XDC"", ""0oK8UXKZbQezeRhE0KeBAV""]","[""christmas"", ""exotica""]",True,-0.02,0.863,0.883
1,1,28,3ZOEytgrvLwQaqXreDs2Jx,Can't Stop,By the Way (Deluxe Edition),"[""Red Hot Chili Peppers""]",0.618,0.938,9,-3.442,1,0.0456,0.0179,0.0,0.167,0.875,91.455,269000,"can't stop, addicted to the shindig chop top, he says i'm gonna win big choose not a life of imitation distant cousin to the reservation defunkt the pistol that you pay for this punk, the feeling that you stay for in time, i want to be your best friend east side love is living on the west end knocked out, but boy, you better come to don't die, you know, the truth is some do go write your message on the pavement burn so bright, i wonder what the wave meant white heat is screaming in the jungle complete the motion if you stumble go ask the dust for any answers come back strong with 50 belly dancers the world i love, the tears i drop to be part of the wave, can't stop ever wonder if it's all for you? the world i love, the trains i hop to be part of the wave, can't stop come and tell me when it's time to sweetheart is bleeding in the snow cone so smart, she's leading me to ozone music the great communicator use two sticks to make it in the nature i'll get you into penetration the gender of a generation the birth of every other nation worth your weight, the gold of meditation this chapter's going to be a close one smoke rings, i know you're going to blow one all on a spaceship, persevering use my hands for everything but steering can't stop the spirits when they need you mop tops are happy when they feed you j. butterfly is in the treetop birds that blow the meaning into bebop the world i love, the tears i drop to be part of the wave, can't stop ever wonder if it's all for you? the world i love, the trains i hop to be part of the wave, can't stop come and tell me when it's time to wait a minute, i'm passing out, win or lose just like you far more shocking than anything i ever knew how about you? ten more reasons why i need somebody new just like you far more shocking than anything i ever knew right on cue can't stop, addicted to the shindig chop top, he says i'm gonna win big choose not a life of imitation distant cousin to the reservation defunkt the pistol that you pay for this punk, the feeling that you stay for in time, i want to be your best friend east side love is living on the west end knocked out, but boy, you better come to don't die, you know, the truth is some do go write your message on the pavement burn so bright, i wonder what the wave meant kick-start the golden generator sweet talk but don't intimidate her can't stop the gods from engineering feel no need for any interfering your image in the dictionary this life is more than ordinary can i get two, maybe even three of these? come from space to teach you of the pleiades can't stop the spirits when they need you this life is more than just a read-through",2002,Rock,87,23541073,85.0,"[""0L8ExT028jH3ddEcZwqJJ5""]","[""alternative rock"", ""funk rock"", ""rock""]",True,0.75,0.9993,0.2492999999999999
2,2,35,0oPdaY4dXtc3ZsaG17V972,Feliz Navidad,Feliz Navidad,"[""Jos\u00e9 Feliciano""]",0.513,0.8310000000000001,2,-9.004,1,0.0383,0.55,0.0,0.336,0.963,148.837,182067,feliz navidad feliz navidad feliz navidad próspero año y felicidad feliz navidad feliz navidad feliz navidad próspero año y felicidad i wanna wish you a merry christmas i wanna wish you a merry christmas i wanna wish you a merry christmas from the bottom of my heart i wanna wish you a merry christmas i wanna wish you a merry christmas i wanna wish you a merry christmas from the bottom of my heart feliz navidad feliz navidad feliz navidad próspero año y felicidad feliz navidad feliz navidad feliz navidad próspero año y felicidad i wanna wish you a merry christmas i wanna wish you a merry christmas i wanna wish you a merry christmas from the bottom of my heart i wanna wish you a merry christmas i wanna wish you a merry christmas i wanna wish you a merry christmas from the bottom of my heart feliz navidad feliz navidad feliz navidad próspero año y felicidad feliz navidad feliz navidad feliz navidad próspero año y felicidad i wanna wish you a merry christmas i wanna wish you a merry christmas i wanna wish you a merry christmas from the bottom of my heart i wanna wish you a merry christmas i wanna wish you a merry christmas i wanna wish you a merry christmas from the bottom of my heart feliz navidad feliz navidad feliz navidad próspero año y felicidad,2002,Pop,87,473824,77.0,"[""7K78lVZ8XzkjfRSI7570FF""]","[""bolero"", ""christmas"", ""villancicos""]",True,0.926,0.9992,0.0732
3,3,38,6ECp64rv50XVz93WvxXMGF,This Love,Songs About Jane: 10th Anniversary Edition,"[""Maroon 5""]",0.712,0.862,5,-4.612,0,0.0378,0.0525,0.0,0.093,0.809,95.051,206200,"i was so high, i did not recognize the fire burning in her eyes the chaos that controlled my mind whispered goodbye as she got on a plane never to return again but always in my heart, oh this love has taken its toll on me she said goodbye too many times before and her heart is breakin' in front of me and i have no choice 'cause i won't say goodbye anymore whoa whoa whoa i tried my best to feed her appetite keep her coming every night so hard to keep her satisfied, oh kept playing love like it was just a game pretending to feel the same then turn around and leave again, but uh-oh this love has taken its toll on me she said goodbye too many times before and her heart is breakin' in front of me and i have no choice 'cause i won't say goodbye anymore whoa whoa whoa i'll fix these broken things, repair your broken wings and make sure everything's all right (it's all right, it's all right) my pressure on your hips, i'm sinking my fingertips every inch of you because i know that's what you want me to do this love has taken its toll on me she said goodbye too many times before her heart is breakin' in front of me and i have no choice 'cause i won't say goodbye anymore this love has taken its toll on me she said goodbye too many times before and my heart is breakin' in front of me and she said goodbye too many times before this love has taken its toll on me she said goodbye too many times before and her heart is breakin' in front of me and i have no choice 'cause i won't say goodbye anymore",2002,Pop,87,46281947,88.0,"[""04gDigrS5kc9YWfZHwBETP""]","[""pop""]",True,0.6180000000000001,0.9978,0.3797999999999999
4,4,76,4llK75pXNWZz6KAho2Gp16,She Will Be Loved - Radio Mix,Songs About Jane: 10th Anniversary Edition,"[""Maroon 5""]",0.651,0.663,0,-5.569,0,0.0281,0.228,0.0,0.0994,0.465,102.0,259453,"beauty queen of only 18 she had some trouble with herself he was always there to help her she always belonged to someone else i drove for miles and miles and wound up at your door i've had you so many times but somehow, i want more i don't mind spending everyday out on your corner in the pouring rain look for the girl with the broken smile ask her if she wants to stay awhile and she will be loved and she will be loved tap on my window, knock on my door i want to make you feel beautiful i know i tend to get so insecure it doesn't matter anymore it's not always rainbows and butterflies it's compromise that moves us along, yeah my heart is full, and my door's always open you come anytime you want, yeah i don't mind spending everyday out on your corner in the pouring rain look for the girl with the broken smile ask her if she wants to stay awhile and she will be loved and she will be loved and she will be loved and she will be loved",2002,Pop,85,46281947,88.0,"[""04gDigrS5kc9YWfZHwBETP""]","[""pop""]",True,-0.0699999999999999,0.9942,1.0642
5,5,181,4bJygwUKrRgq1stlNXcgMg,All The Things She Said,200 KM/H In The Wrong Lane (10th Anniversary Edition),"[""t.A.T.u.""]",0.603,0.834,5,-5.766,0,0.0417,0.0411,0.00609,0.105,0.376,89.957,214440,"all the things she said, all the things she said runnin' through my head, runnin' through my head, runnin' through my head all the things she said, all the things she said runnin' through my head, runnin' through my head, all the things she said this is not enough i'm in serious sh-, i feel totally lost if i'm asking for help, it's only because being with you has opened my eyes could i ever believe such a perfect surprise? i keep asking myself, wondering how i keep closing my eyes, but i can't block you out wanna fly to a place where it's just you and me nobody else, so we can be free (nobody else, so we can be free) all the things she said, all the things she said runnin' through my head, runnin' through my head, runnin' through my head all the things she said, all the things she said runnin' through my head, runnin' through my head, all the things she said this is not enough (я сошла с ума, ма) this is not enough all the things she said, all the things she said all the things she said, all the things she said all the things she said, all the things she said all the things she said and i'm all mixed up, feeling cornered and rushed they say it's my fault, but i want her so much wanna fly her away where the sun and the rain come in over my face, wash away all the shame when they stop and stare, don't worry me 'cause i'm feeling for her what she's feeling for me i can try to pretend, i can try to forget but it's driving me mad, going out of my head all the things she said, all the things she said runnin' through my head, runnin' through my head, runnin' through my head all the things she said, all the things she said runnin' through my head, runnin' through my head, all the things she said this is not enough (я сошла с ума, ма) this is not enough all the things she said, all the things she said all the things she said, all the things she said all the things she said, all the things she said all the things she said, all the things she said things she said all the things she said, all the things she said mother lookin' at me tell me what do you see? yes, i've lost my mind daddy lookin' at me will i ever be free? have i crossed the line? all the things she said, all the things she said runnin' through my head, runnin' through my head, runnin' through my head all the things she said, all the things she said runnin' through my head, runnin' through my head, all the things she said this is not enough (я сошла с ума, ма) this is not enough all the things she said, all the things she said all the things she said, all the things she said all the things she said, all the things she said things she said",2002,Pop,83,1150859,68.0,"[""2Q3eZMfDQgT8MhPowKFXYO""]",[],True,-0.248,0.8493,1.0973000000000002
6,6,241,5qII2n90lVdPDcgXEEVHNy,Sunday Morning,Songs About Jane: 10th Anniversary Edition,"[""Maroon 5""]",0.608,0.768,0,-5.227,1,0.0475,0.0913,0.0,0.0629,0.809,88.059,244880,"yeah sunday morning, rain is falling steal some covers, share some skin clouds are shrouding us in moments unforgettable you twist to fit the mold that i am in but things just get so crazy living life gets hard to do and i would gladly hit the road, get up and go if i knew that someday it would lead me back to you that someday it would lead me back to you that may be all i need in darkness she is all i see come and rest your bones with me driving slow on sunday morning well i never want to leave yeah, fingers trace your every outline, oh yeah, yeah yeah, ain't a picture with my hands, ohh! and back and forth we sway like branches in a storm change the weather still together when it ends that may be all i need in darkness she is all i see come and rest your bones with me driving slow on sunday morning and i never want to leave yeah oh yeah but things just get so crazy living life gets hard to do (life gets hard) sunday morning rain is falling and i'm calling out to you singing someday it'll bring me back to you, yeah (someday oh, someday oh) find a way to bring myself back home to you you may not know that may be all i need in darkness she is all i see (you are all i see) come and rest your bones with me driving slow on sunday morning, driving slow yeah, yeah ah, yeah, yeah ah, yeah, yeah ah, yeah, yeah ah, yeah, yeah ah, yeah, yeah and a flower in your hair i'm a flower in your hair ah, yeah, yeah ah, yeah, yeah ah, yeah, yeah oh yeah, yeah, yeah, yeah oh, woah, yeah, yeah, yeah oh, woah, yeah, yeah, yeah",2002,Pop,82,46281947,88.0,"[""04gDigrS5kc9YWfZHwBETP""]","[""pop""]",True,0.6180000000000001,0.9976,0.3795999999999999
7,7,291,3NLrRZoMF0Lx6zTlYqeIo4,Here Without You,Away From The Sun,"[""3 Doors Down""]",0.557,0.533,10,-6.817,0,0.0252,0.0492,0.0,0.205,0.233,143.994,238733,"a hundred days have made me older since the last time that i saw your pretty face a thousand lies have made me colder and i don't think i can look at this the same but all the miles that separate disappear now when i'm dreaming of your face i'm here without you, baby but you're still on my lonely mind i think about you, baby and i dream about you all the time i'm here without you, baby but you're still with me in my dreams and tonight it's only you and me, yeah the miles just keep rollin' as the people leave their way to say hello i've heard this life is overrated but i hope that it gets better as we go, oh yeah, yeah i'm here without you, baby but you're still on my lonely mind i think about you, baby and i dream about you all the time i'm here without you, baby but you're still with me in my dreams and tonight, girl, it's only you and me everything i know, and anywhere i go (oh whoa) it gets hard but it won't take away my love (oh whoa) and when the last one falls when it's all said and done it gets hard but it won't take away my love, whoa, oh, oh i'm here without you, baby but you're still on my lonely mind i think about you, baby and i dream about you all the time i'm here without you, baby but you're still with me in my dreams and tonight, girl, it's only you and me, yeah oh girl, oh oh",2002,Rock,81,4976614,74.0,"[""2RTUTCvo6onsAnheUk3aL9""]","[""post-grunge""]",True,-0.534,0.9892,1.5232
8,8,338,4w1lzcaoZ1IC2K5TwjalRP,A Thousand Miles,Be Not Nobody,"[""Vanessa Carlton""]",0.56,0.8250000000000001,11,-3.862,1,0.0379,0.323,0.0,0.161,0.268,94.931,237493,"making my way downtown walking fast, faces pass and i'm homebound staring blankly ahead just making my way making a way through the crowd and i need you and i miss you and now i wonder if i could fall into the sky do you think time would pass me by? 'cause you know i'd walk a thousand miles if i could just see you tonight it's always times like these when i think of you and wonder if you ever think of me 'cause everything's so wrong, and i don't belong living in your precious memory 'cause i need you and i miss you and now i wonder if i could fall into the sky do you think time would pass me by? oh, 'cause you know i'd walk a thousand miles if i could just see you tonight and i, i don't wanna let you know i, i drown in your memory i, i don't wanna let this go i, i don't making my way downtown walking fast, faces pass and i'm homebound staring blankly ahead, just making my way making a way through the crowd and i still need you and i still miss you and now i wonder if i could fall into the sky do you think time would pass us by? 'cause you know i'd walk a thousand miles if i could just see you, oh-oh if i could fall into the sky do you think time would pass me by? 'cause you know i'd walk a thousand miles if i could just see you if i could just hold you tonight",2002,Pop,80,732579,65.0,"[""5ILrArfIV0tMURcHJN8Q07""]",[],True,-0.4639999999999999,-0.7392,-0.2752
9,9,372,1f2V8U1BiWaC9aJWmpOARe,By the Way,By the Way (Deluxe Edition),"[""Red Hot Chili Peppers""]",0.451,0.97,0,-4.938,1,0.107,0.0264,0.00355,0.102,0.198,122.444,216933,"standing in line to see the show tonight and there's a light on heavy glow by the way i tried to say i'll be there waiting for dani the girl is singing songs to me beneath the marquee overload steak-knife card shark con job boot cut skin that flick she's such a little dj get there quick by street but not the freeway turn that trick to make a little leeway beat that nic but not the way that we play dog town blood bath rib cage soft tail standing in line to see the show tonight and there's a light on heavy glow by the way i tried to say i'd be there waiting for black jack dope dick pawn shop quick pick kiss that dyke i know you want to hold one not on strike but i'm about to bowl one bite that mic i know you never stole one girls that like a story so i told one song bird main line cash back hard top standing in line to see the show tonight and there's a light on heavy glow by the way i tried to say i'd be there waiting for dani the girl is singing songs to me beneath the marquee of her soul by the way i tried to say i'd be there waiting for oh ah, kissed ya then i missed ya oh ah, kissed ya then i missed ya oh ah, kissed ya then i missed ya oh ah, kissed ya then i missed ya oh ah, kissed ya then i missed ya oh ah, kissed ya then i missed ya oh ah, kissed ya then i missed ya oh ah standing in line to see the show tonight and there's a light on heavy glow by the way i tried to say i'd be there waiting for dani the girl is singing songs to me beneath the marquee of her soul by the way i tried to say i know you from before standing in line to see the show tonight and there's a light on heavy glow by the way i tried to say i'd be there waiting for",2002,Rock,80,23541073,85.0,"[""0L8ExT028jH3ddEcZwqJJ5""]","[""alternative rock"", ""funk rock"", ""rock""]",True,-0.604,0.8906,1.4946
