,Unnamed: 0,index,id,name,album_name,artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,lyrics,year,genre,popularity,total_artist_followers,avg_artist_popularity,artist_ids,niche_genres,is_valid_lyrics,valence_norm,lyric_sentiment,alignment_gap
0,0,4,003vvx7Niy0yvhvHt4a68B,Mr. Brightside,Hot Fuss,"[""The Killers""]",0.352,0.911,1,-5.23,1,0.0747,0.00121,0.0,0.0995,0.236,148.033,222973,"i'm coming out of my cage and i've been doing just fine gotta, gotta be down because i want it all it started out with a kiss, how did it end up like this? it was only a kiss, it was only a kiss now i'm falling asleep and she's calling a cab while he's having a smoke and she's taking a drag now they're going to bed and my stomach is sick and it's all in my head, but she's touching his chest now, he takes off her dress now let me go i just can't look, it's killing me and taking control jealousy, turning saints into the sea swimming through sick lullabies, choking on your alibis but it's just the price i pay, destiny is calling me open up my eager eyes, 'cause i'm mr. brightside i'm coming out of my cage and i've been doing just fine gotta, gotta be down because i want it all it started out with a kiss, how did it end up like this? it was only a kiss, it was only a kiss now i'm falling asleep and she's calling a cab while he's having a smoke and she's taking a drag now they're going to bed and my stomach is sick and it's all in my head, but she's touching his chest now, he takes off her dress now let me go 'cause i just can't look, it's killing me and taking control jealousy, turning saints into the sea swimming through sick lullabies, choking on your alibis but it's just the price i pay, destiny is calling me open up my eager eyes, 'cause i'm mr. brightside i never i never i never i never",2004,Rock,90,8122354,79.0,"[""0C0XlULifJtAgn6ZNCW2eu""]","[""alternative rock""]",True,-0.528,0.587,1.115
1,1,58,20I8RduZC2PWMWTDCZuuAN,Take Me Out,Franz Ferdinand,"[""Franz Ferdinand""]",0.277,0.663,4,-8.821,0,0.0377,0.0004089999999999,0.00051,0.136,0.527,104.561,237027,"so if you're lonely you know i'm here waiting for you i'm just a cross-hair i'm just a shot away from you and if you leave here you leave me broken, shattered i lie i'm just a cross-hair i'm just a shot, then we can die ah-ah-ah i know i won't be leaving here with you i say, ""don't you know?"" you say, ""you don't know"" i say ""take me out"" i say, ""you don't show"" don't move, time is slow i say ""take me out i say, ""you don't know"" you say, ""you don't know"" i say ""take me out"" if i move, this could die if eyes move, this could die i want you to take me out i know, i won't be leaving here (with you) oh, i know i won't be leaving here i know, i won't be leaving here (with you) i know, i won't be leaving here with you i say, ""don't you know?"" you say, ""you don't know"" i say ""take me out"" if i wane, this could die if i wait, this could die i want you to take me out if i move, this could die eyes move, this can die come on take me out i know, i won't be leaving here (with you) oh, i know i won't be leaving here i know, i won't be leaving here (with you) i know, i won't be leaving here with you",2004,Rock,85,3040656,70.0,"[""0XNa1vTidXlvJ2gHSsRi4A""]","[""indie rock""]",True,0.054,-0.9894,-1.0434
2,2,109,5SkRLpaGtvYPhw02vZhQQ9,All Falls Down,The College Dropout,"[""Kanye West"", ""Syleena Johnson""]",0.657,0.734,8,-4.832,0,0.484,0.149,0.0,0.139,0.434,91.03,223507,"oh, when it all (yeah), it all falls down (this the real one baby) i'm telling you all (uh, chi-town stand up), it all falls down oh, when it all (southside, southside) it all falls down (we gon' set this party off right) i'm telling you all (westside, westside) it all falls down (we gon' set this party off right) man, i promise, she's so self-conscious she has no idea what she doing in college that major that she majored in don't make no money but she won't drop out, her parents'll look at her funny now, tell me that ain't insecurr the concept of school seems so securr sophomore three yerrs ain't picked a carerr she like, ""fuck it, i'll just stay down herre and do hair"" 'cause that's enough money to buy her a few pairs of new airs 'cause her baby daddy don't really care she's so precious with the peer pressure couldn't afford a car so she named her daughter alexus she had hair so long that it looked like weave then she cut it all off now she look like eve and she be dealing with some issues that you can't believe single black female addicted to retail and well oh, when it all (uh) it all falls down (and when it falls down, who you gon' call now?) i'm telling you all (come on, come on) it all falls down (and when it all falls down) oh, when it all man i promise, i'm so self-conscious that's why you always see me with at least one of my watches rollies and pashas done drove me crazy i can't even pronounce nothin', pass that ver-say-see then i spent four hundred bucks on this just to be like, ""nigga, you ain't up on this"" and i can't even go to the grocery store without some ones that's clean and a shirt with a team it seems we living the american dream but the people highest up got the lowest self esteem the prettiest people do the ugliest things for the road to riches and diamond rings we shine because they hate us, floss 'cause they degrade us we tryna buy back our 40 acres and for that paper, look how low we a'stoop even if you in a benz, you still a nigga in a coupe oh, when it all it all falls down (and when it falls down, who you gon' call now?) i'm telling you all (come on, come on) it all falls down (and when it all falls down) oh, when it all i say fuck the police, thats how i treat 'em we buy our way out of jail, but we can't buy freedom we'll buy a lot of clothes, but we don't really need 'em things we buy to cover up what's inside 'cause they made us hate ourself and love they wealth that's why shorty's hollering, ""where the ballers at?"" drug dealer buy jordans, crackhead buy crack and a white man get paid off of all of that but i ain't even gon' act holier than thou 'cause fuck it, i went to jacob with 25 thou' before i had a house and i'd do it again 'cause i wanna be on 106 & park, pushing a benz i wanna act ballerific like it's all terrific i got a couple past due bills, i won't get specific i got a problem with spending before i get it we all self-conscious i'm just the first to admit it oh, when it all (yeah, come on, come on) it all falls down (and when it falls down, who you gon' call now?) i'm telling you all (come on, come on) it all falls down (and when it all falls down) oh, when it all (southside, southside) it all falls down (we gon' set this party off right) i'm telling you all (westside, westside) it all falls down (we gon' set this party off right) oh, when it all (chi-town chi-town) it all falls down (we gon show 'em how we get down) i'm telling you all, it all falls down (now, syleena, you just like a safe belt, you saved my life) oh, when it all, it all falls down i'm telling you ohh, it all falls down us can't keep working like this, this graveshift, it's like a slaveship",2004,Hip-Hop,84,31892134,79.5,"[""5K4W6rqBFWDnAN6FQUkS6x"", ""1lE6SEy8f84Zhjvp7r8yTD""]","[""neo soul"", ""rap""]",True,-0.132,0.9906,1.1226
3,3,151,6PwjJ58I4t7Mae9xfZ9l9v,Somebody Told Me,Hot Fuss,"[""The Killers""]",0.497,0.97,10,-4.851,0,0.0836,9.04e-05,0.000674,0.101,0.6890000000000001,138.081,197200,"breaking my back just to know your name seventeen tracks, and i've had it with this game a-breaking my back just to know your name but heaven ain't close in a place like this anything goes, but don't blink, you might miss 'cause heaven ain't close in a place like this i said, a-heaven ain't close in a place like this bring it back down, bring it back down tonight (ooh, ooh, ooh) never thought i'd let a rumor ruin my moonlight well, somebody told me you had a boyfriend who looked like a girlfriend that i had in february of last year it's not confidential, i've got potential ready let's roll onto something new taking it's toll, then i'm leaving without you 'cause heaven ain't close in a place like this i said, a-heaven ain't close in a place like this bring it back down, bring it back down tonight (ooh, ooh ooh) never thought i'd let a rumor ruin my moonlight well, somebody told me you had a boyfriend who looked like a girlfriend that i had in february of last year it's not confidential, i've got potential a-rushing, a-rushing around pace yourself for me (for me) i said maybe, baby, please but i just don't know now (baby, baby) when all i want to do is try well, somebody told me you had a boyfriend who looked like a girlfriend that i had in february of last year it's not confidential, i've got potential a-rushing, a-rushing around somebody told me you had a boyfriend who looked like a girlfriend that i had in february of last year it's not confidential, i've got potential a-rushing, a-rushing around somebody told me you had a boyfriend who looked like a girlfriend that i had in february of last year it's not confidential, i've got potential a-rushing, a-rushing around",2004,Rock,83,8122354,79.0,"[""0C0XlULifJtAgn6ZNCW2eu""]","[""alternative rock""]",True,0.3780000000000001,0.99,0.6119999999999999
4,4,155,61mWefnWQOLf90gepjOCb3,Duality,Vol. 3: The Subliminal Verses (Special Edition),"[""Slipknot""]",0.354,0.982,4,-3.026,0,0.168,0.000237,0.000294,0.204,0.194,143.772,252613,"i push my fingers into my eyes it's the only thing that slowly stops the ache but it's made of all the things i have to take jesus, it never ends, it works its way inside if the pain goes on i have screamed until my veins collapsed i've waited as my time's elapsed now, all i do is live with so much fate i've wished for this, i've bitched at that i've left behind this little fact you cannot kill what you did not create i've gotta say what i've gotta say and then i swear i'll go away but i can't promise you'll enjoy the noise i guess i'll save the best for last my future seems like one big past you're left with me 'cause you left me no choice i push my fingers into my eyes it's the only thing that slowly stops the ache if the pain goes on, i'm not gonna make it put me back together or separate the skin from bone leave me all the pieces, then you can leave me alone tell me the reality is better than the dream but i've found out the hard way, nothing is what it seems i push my fingers into my eyes it's the only thing that slowly stops the ache but it's made of all the things i have to take jesus, it never ends, it works its way inside if the pain goes on, i'm not gonna make it all i've got- all i've got is insane all i've got- all i've got is insane all i've got- all i've got is insane all i've got- all i've got is insane all i've got- all i've got is insane all i've got- all i've got is insane i push my fingers into my eyes it's the only thing that slowly stops the ache but it's made of all the things i have to take jesus, it never ends, it works its way inside if the pain goes on, i'm not gonna make it all i've got- all i've got is insane all i've got- all i've got is insane all i've got- all i've got is insane all i've got- all i've got is insane",2004,Rock,83,14387254,80.0,"[""05fG473iIaoy82BF1aGhL8""]","[""alternative metal"", ""heavy metal"", ""metal"", ""nu metal"", ""rap metal""]",True,-0.612,-0.9969,-0.3849
5,5,217,3ZffCQKLFLUvYM59XKLbVm,Wake Me up When September Ends,American Idiot,"[""Green Day""]",0.546,0.8140000000000001,7,-5.146,1,0.0314,0.023,0.0,0.0972,0.146,104.98,285653,summer has come and passed the innocent can never last wake me up when september ends like my father's come to pass seven years has gone so fast wake me up when september ends here comes the rain again falling from the stars drenched in my pain again becoming who we are as my memory rests but never forgets what i lost wake me up when september ends summer has come and passed the innocent can never last wake me up when september ends ring out the bells again like we did when spring began wake me up when september ends here comes the rain again falling from the stars drenched in my pain again becoming who we are as my memory rests but never forgets what i lost wake me up when september ends summer has come and passed the innocent can never last wake me up when september ends like my father's come to pass 20 years has gone so fast wake me up when september ends wake me up when september ends wake me up when september ends,2004,Rock,82,17593270,82.0,"[""7oPftvlwr6VrsViSDV7fJY""]","[""pop punk"", ""punk""]",True,-0.708,0.1154,0.8233999999999999
6,6,222,6nTiIhLmQ3FWhvrGafw2zj,American Idiot,American Idiot,"[""Green Day""]",0.38,0.988,1,-2.042,1,0.0639,2.6e-05,7.900000000000001e-05,0.368,0.769,186.113,176346,"don't wanna be an american idiot don't want a nation under the new media and can you hear the sound of hysteria? the subliminal mindfuck, america welcome to a new kind of tension all across the alien nation where everything isn't meant to be okay in television dreams of tomorrow we're not the ones who're meant to follow for that's enough to argue well, maybe i'm the faggot, america i'm not a part of a redneck agenda now everybody, do the propaganda and sing along to the age of paranoia welcome to a new kind of tension all across the alien nation where everything isn't meant to be okay in television dreams of tomorrow we're not the ones who're meant to follow for that's enough to argue don't wanna be an american idiot one nation controlled by the media information age of hysteria it's calling out to idiot america welcome to a new kind of tension all across the alien nation where everything isn't meant to be okay in television dreams of tomorrow we're not the ones who're meant to follow for that's enough to argue",2004,Rock,82,17593270,82.0,"[""7oPftvlwr6VrsViSDV7fJY""]","[""pop punk"", ""punk""]",True,0.538,-0.9371,-1.4751
7,7,340,5dTHtzHFPyi8TlTtzoz1J9,Helena,Three Cheers for Sweet Revenge,"[""My Chemical Romance""]",0.356,0.96,4,-3.487,1,0.104,0.0142,0.0,0.209,0.0857,125.921,204733,"long ago just like the hearse you die to get in again we are so far from you burning on just like the match you strike to incinerate the lives of everyone you know and what's the worst you take (worst you take) from every heart you break (heart you break) and like the blade you stain (blade you stain) well, i've been holding on tonight what's the worst that i can say? things are better if i stay so long and goodnight so long and goodnight came a time when every star fall brought you to tears again we are the very hurt you sold and what's the worst you take (worst you take) from every heart you break (heart you break) and like the blade you stain (blade you stain) well, i've been holding on tonight what's the worst that i can say? things are better if i stay so long and goodnight so long and goodnight well, if you carry on this way things are better if i stay so long and goodnight so long and goodnight can you hear me? are you near me? can we pretend to leave and then we'll meet again when both our cars collide what's the worst that i can say? things are better if i stay so long and goodnight so long and goodnight well, if you carry on this way things are better if i stay so long and goodnight so long and goodnight",2004,Rock,80,10475736,80.0,"[""7FBcuc1gsnv6Y1nwFtNRCb""]","[""emo"", ""pop punk""]",True,-0.8286,0.7242,1.5528
8,8,396,5sNESr6pQfIhL3krM8CtZn,Numb / Encore,Numb / Encore: MTV Ultimate Mash-Ups Presents Collision Course,"[""JAY-Z"", ""Linkin Park""]",0.687,0.793,2,-4.254,1,0.166,0.0603,0.0,0.582,0.751,107.045,205733,"yeah thank you, thank you, thank you you're far too kind ready? let's go can i get an encore, do you want more? cookin' raw with the brooklyn boy so for one last time i need y'all to roar (yeah) now what the hell are you waiting for? after me, there shall be no more so for one last time, nigga, make some noise get 'em jay who you know fresher than hov? riddle me that the rest of y'all know where i'm lyrically at can't none of y'all mirror me back yeah hearing me rap is like hearing g. rap in his prime i'm young h.o., rap's grateful dead back to take over the globe, now break bread i'm in boeing jets, global express out the country but the blueberry still connect on the low but the yacht got a triple deck but when you young, what the fuck you expect? yep, yep grand opening, grand closing god damn, your man hov cracked the can open again who you goin' find doper than him with no pen just draw off inspiration soon you goin' see you can't replace him with cheap imitations for these generations can i get an encore, do you want more? cookin' raw with the brooklyn boy so for one last time i need y'all to roar now what the hell are you waiting for? after me, there shall be no more so for one last time, make some noise what the hell are you waiting for? look what you made me do, look what i made for you knew if i paid my dues, how will they pay you? when you first come in the game, they try to play you then you drop a couple of hits, look how they wave to you from marcy to madison square to the only thing that matters in just a matter of years (yeah) as fate would have it, jay's status appears to be at a all-time high, perfect time to say goodbye when i come back like jordan, wearing the 4-5 it ain't to play games with you it's to aim at you, probably maim you if i owe you i'm blowing you to smithereens cocksucker take one for your team and i need you to remember one thing (one thing) i came, i saw, i conquered from record sales, to sold out concerts so motherfucker if you want this encore i need you to scream 'til your lungs get sore i'm tired of being what you want me to be feeling so faithless lost under the surface i don't know what you're expecting of me put under the pressure of walking in your shoes (caught in the undertow, just caught in the undertow) every step that i take is another mistake to you (caught in the undertow, just caught in the undertow) and every second i waste is more than i can take i've become so numb i can't feel you there become so tired so much more aware i'm becoming this all i want to do is be more like me and be less like you i've become so numb can i get an encore, do you want more? (more, more, more) i've become so numb so for one last time i need y'all to roar (one last time i need y'all to roar)",2004,Hip-Hop,79,43088412,87.5,"[""3nFkdlSjzX9mRTtwJOzDYB"", ""6XyY86QOPPrYVGvF9ch6wz""]","[""alternative metal"", ""east coast hip hop"", ""hip hop"", ""nu metal"", ""rap"", ""rap metal"", ""rock""]",True,0.502,-0.9937,-1.4957
9,9,454,6wqJeItl3Vc3az4ZicSQAB,Before I Forget,Vol. 3: The Subliminal Verses (Special Edition),"[""Slipknot""]",0.291,0.974,6,-2.997,0,0.171,0.0177,5e-06,0.886,0.348,134.724,278600,"go stapled shut, inside an outside world and i'm sealed in tight, bizarre but right at home claustrophobic, closing in and i'm catastrophic, not again i'm smeared across the page, and doused in gasoline i wear you like a stain, yet i'm the one who's obscene catch me upon all your sordid little insurrections i've got no time to lose and i'm just caught up in all the cattle fray the strings throw the shapes hold your breath and listen i am a world before i am a man i was a creature before i could stand i will remember before i forget before i forget that i am a world before i am a man i was a creature before i could stand i will remember before i forget before i forget that i'm ripped across the ditch, and settled in the dirt and i i wear you like a stitch, yet i'm the one who's hurt pay attention to your twisted little indiscretions i've got no right to win, i'm just caught up all the battles locked in clutch pushed in place hold your breath and listen i am a world before i am a man i was a creature before i could stand i will remember before i forget before i forget that i am a world before i am a man i was a creature before i could stand i will remember before i forget before i forget that my end it justifies my means all i ever do is delay my every attempt to evade the other road in my head it justifies my means all i ever do is delay my every attempt to evade the end of the road i am a world before i am a man i was a creature before i could stand i will remember before i forget before i forget that i am a world before i am a man i was a creature before i could stand i will remember before i forget before i forget that i am a world before i am a man i was a creature before i could stand i will remember before i forget before i forget that yeah, yeah, yeah, yeah yeah, yeah, yeah, oh",2004,Rock,79,14387254,80.0,"[""05fG473iIaoy82BF1aGhL8""]","[""alternative metal"", ""heavy metal"", ""metal"", ""nu metal"", ""rap metal""]",True,-0.304,-0.9877,-0.6837
